Target_Type	Trial_Type	Display_Size	Target	Response	Key_press	RT	Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur
conjunction	negative	1	Null	hit	F	29163	2	7564334	1	29335	1	0	next
conjunction	positive	1	T_green	hit	J	26496	2	7619004	1	26668	1	0	next
conjunction	positive	1	T_green	hit	J	9850	2	7671008	1	10001	1	0	next
conjunction	positive	5	T_green	hit	J	10677	2	7706343	1	10834	1	0	next
conjunction	positive	30	T_green	hit	J	9708	2	7742512	1	9834	1	0	next
conjunction	positive	30	T_green	hit	J	9262	2	7777681	1	9334	1	0	next
conjunction	positive	15	T_green	hit	J	6916	2	7812350	1	7000	1	0	next
conjunction	negative	15	Null	hit	F	32660	2	7844686	1	32835	1	0	next
conjunction	negative	1	Null	hit	F	34010	2	7902856	1	34169	1	0	next
conjunction	negative	5	Null	hit	F	19307	2	7962360	1	19501	1	0	next
conjunction	positive	30	T_green	hit	J	8391	2	8007196	1	8501	1	0	next
conjunction	negative	1	Null	hit	F	62880	2	8041032	1	63004	1	0	next
conjunction	negative	30	Null	hit	F	55020	2	8129371	1	55170	1	0	next
conjunction	positive	1	T_green	hit	J	14196	2	8209876	1	14334	1	0	next
conjunction	positive	15	T_green	hit	J	10528	2	8249545	1	10667	1	0	next
conjunction	negative	5	Null	hit	F	54527	2	8285547	1	54670	1	0	next
conjunction	positive	15	T_green	hit	J	7807	2	8365552	1	8001	1	0	next
conjunction	positive	1	T_green	hit	J	7908	2	8398888	1	8001	1	0	next
conjunction	negative	30	Null	hit	F	34898	2	8432223	1	35002	1	0	next
conjunction	positive	30	T_green	hit	J	9280	2	8492561	1	9334	1	0	next
conjunction	positive	15	T_green	hit	J	12851	2	8527229	1	13001	1	0	next
conjunction	positive	15	T_green	hit	J	7160	2	8565565	1	7334	1	0	next
conjunction	positive	15	T_green	hit	J	22009	2	8598234	1	22168	1	0	next
conjunction	positive	30	T_green	hit	J	13067	2	8645737	1	13167	1	0	next
conjunction	positive	5	T_green	hit	J	7204	2	8684239	1	7334	1	0	next
conjunction	positive	15	T_green	hit	J	5421	2	8716908	1	5500	1	0	next
conjunction	negative	5	Null	hit	F	15062	2	8747744	1	15168	1	0	next
conjunction	negative	30	Null	hit	F	40321	2	8788246	1	40503	1	0	next
conjunction	positive	1	T_green	hit	J	6968	2	8854084	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	7907	2	8886586	1	8001	1	0	next
conjunction	positive	5	T_green	hit	J	11688	2	8919921	1	11834	1	0	next
conjunction	negative	30	Null	hit	F	36442	2	8957090	1	36502	1	0	next
conjunction	negative	1	Null	hit	F	13488	2	9018928	1	13668	1	0	next
conjunction	negative	15	Null	hit	F	14967	2	9057930	1	15168	1	0	next
conjunction	positive	5	T_green	hit	J	7581	2	9098433	1	7667	1	0	next
conjunction	negative	1	Null	hit	F	8020	2	9131435	1	8167	1	0	next
conjunction	positive	15	T_green	hit	J	7162	2	9164937	1	7334	1	0	next
conjunction	positive	5	T_green	hit	J	5055	2	9197606	1	5167	1	0	next
conjunction	positive	15	T_green	hit	J	8793	2	9228108	1	8834	1	0	next
conjunction	negative	5	Null	hit	F	16862	2	9262277	1	17001	1	0	next
conjunction	negative	30	Null	hit	F	37891	2	9304613	1	38002	1	0	next
conjunction	negative	5	Null	hit	F	9912	2	9367950	1	10001	1	0	next
conjunction	negative	15	Null	hit	F	16980	2	9403286	1	17168	1	0	next
conjunction	negative	5	Null	hit	F	8558	2	9445788	1	8667	1	0	next
conjunction	positive	1	T_green	hit	J	7194	2	9479791	1	7334	1	0	next
conjunction	positive	1	T_green	hit	J	3969	2	9512459	1	4000	1	0	next
conjunction	positive	5	T_green	hit	J	5994	2	9541795	1	6167	1	0	next
conjunction	positive	30	T_green	hit	J	17371	2	9573297	1	17501	1	0	next
conjunction	negative	5	Null	hit	F	15977	2	9616133	1	16168	1	0	next
conjunction	negative	15	Null	hit	F	35117	2	9657635	1	35169	1	0	next
conjunction	negative	5	Null	hit	F	9494	2	9718139	1	9667	1	0	next
conjunction	positive	1	T_green	incorrect	F	5850	2	9753141	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	10676	2	9784477	1	10834	1	0	next
conjunction	positive	15	T_green	hit	J	11150	2	9820646	1	11334	1	0	next
conjunction	negative	5	Null	hit	F	17679	2	9857315	1	17835	1	0	next
conjunction	positive	5	T_green	hit	J	6510	2	9900484	1	6667	1	0	next
conjunction	negative	15	Null	hit	F	22029	2	9932486	1	22168	1	0	next
conjunction	positive	5	T_green	hit	J	5408	2	9979989	1	5500	1	0	next
conjunction	positive	15	T_green	hit	J	9296	2	10010825	1	9334	1	0	next
conjunction	positive	15	T_green	hit	J	7104	2	10045494	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	16365	2	10077996	1	16501	1	0	next
conjunction	positive	15	T_green	hit	J	6690	2	10119832	1	6834	1	0	next
conjunction	positive	5	T_green	hit	J	12283	2	10152000	1	12334	1	0	next
conjunction	positive	1	T_green	hit	J	6455	2	10189669	1	6500	1	0	next
conjunction	positive	30	T_green	hit	J	11742	2	10221505	1	11834	1	0	next
conjunction	positive	15	T_green	hit	J	11052	2	10258674	1	11167	1	0	next
conjunction	positive	1	T_green	hit	J	5752	2	10295176	1	5834	1	0	next
conjunction	positive	1	T_green	hit	J	4341	2	10326345	1	4500	1	0	next
conjunction	negative	15	Null	hit	F	12589	2	10356180	1	12667	1	0	next
conjunction	negative	1	Null	hit	F	16505	2	10394183	1	16668	1	0	next
conjunction	positive	15	T_green	hit	J	6504	2	10436185	1	6667	1	0	next
conjunction	negative	15	Null	hit	F	14508	2	10468187	1	14668	1	0	next
conjunction	positive	1	T_green	hit	J	11622	2	10508190	1	11667	1	0	next
conjunction	positive	30	T_green	hit	J	13662	2	10545192	1	13834	1	0	next
conjunction	negative	30	Null	hit	F	20253	2	10584361	1	20335	1	0	next
conjunction	negative	30	Null	hit	F	20183	2	10630031	1	20335	1	0	next
conjunction	negative	5	Null	hit	F	13397	2	10675701	1	13501	1	0	next
conjunction	negative	15	Null	hit	F	9441	2	10714536	1	9501	1	0	next
conjunction	positive	5	T_green	hit	J	6607	2	10749372	1	6667	1	0	next
conjunction	positive	5	T_green	hit	J	7085	2	10781374	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	16182	2	10813876	1	16334	1	0	next
conjunction	positive	15	T_green	hit	J	11156	2	10855546	1	11334	1	0	next
conjunction	negative	5	Null	hit	F	22489	2	10892215	1	22668	1	0	next
conjunction	negative	15	Null	hit	F	13044	2	10940218	1	13168	1	0	next
conjunction	positive	5	T_green	hit	J	8945	2	10978720	1	9001	1	0	next
conjunction	positive	30	T_green	hit	J	8207	2	11013056	1	8334	1	0	next
conjunction	negative	15	Null	hit	F	16623	2	11046724	1	16668	1	0	next
conjunction	positive	30	T_green	hit	J	10304	2	11088727	1	10501	1	0	next
conjunction	positive	5	T_green	hit	J	6625	2	11124563	1	6667	1	0	next
conjunction	positive	1	T_green	hit	J	4547	2	11156565	1	4667	1	0	next
conjunction	negative	5	Null	hit	F	8623	2	11186567	1	8667	1	0	next
conjunction	negative	15	Null	hit	F	22143	2	11220569	1	22335	1	0	next
conjunction	positive	30	T_green	hit	J	6950	2	11268239	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	11259	2	11300574	1	11334	1	0	next
conjunction	negative	30	Null	hit	F	34909	2	11337243	1	35002	1	0	next
conjunction	negative	15	Null	hit	F	11532	2	11397580	1	11667	1	0	next
conjunction	negative	15	Null	hit	F	18534	2	11434583	1	18668	1	0	next
conjunction	negative	1	Null	hit	F	10211	2	11478586	1	10334	1	0	next
conjunction	negative	15	Null	hit	F	21105	2	11514254	1	21168	1	0	next
conjunction	negative	15	Null	hit	F	16999	2	11560757	1	17168	1	0	next
conjunction	negative	1	Null	hit	F	7302	2	11603260	1	7501	1	0	next
conjunction	negative	15	Null	hit	F	13344	2	11636096	1	13501	1	0	next
conjunction	negative	30	Null	hit	F	25709	2	11674931	1	25835	1	0	next
conjunction	negative	30	Null	hit	F	20780	2	11726101	1	20835	1	0	next
conjunction	negative	1	Null	hit	F	8691	2	11772271	1	8834	1	0	next
conjunction	negative	30	Null	hit	F	21727	2	11806440	1	21835	1	0	next
conjunction	negative	1	Null	hit	F	25756	2	11853610	1	25835	1	0	next
conjunction	negative	30	Null	hit	F	18906	2	11904780	1	19001	1	0	next
conjunction	negative	1	Null	hit	F	9134	2	11949116	1	9167	1	0	next
conjunction	negative	30	Null	hit	F	26153	2	11983618	1	26335	1	0	next
conjunction	negative	1	Null	hit	F	42002	2	12035288	1	42169	1	0	next
conjunction	negative	30	Null	hit	F	40902	2	12102792	1	41003	1	0	next
conjunction	negative	30	Null	hit	F	19682	2	12169130	1	19835	1	0	next
conjunction	positive	30	T_green	hit	J	13707	2	12254469	1	13834	1	0	next
conjunction	positive	5	T_green	hit	J	14061	2	12293638	1	14168	1	0	next
conjunction	negative	15	Null	hit	F	34401	2	12333140	1	34502	1	0	next
conjunction	positive	1	T_green	hit	J	7520	2	12392978	1	7667	1	0	next
conjunction	positive	1	T_green	hit	J	4445	2	12425980	1	4500	1	0	next
conjunction	negative	1	Null	hit	F	11248	2	12455815	1	11334	1	0	next
conjunction	negative	15	Null	hit	F	56338	2	12492484	1	56504	1	0	next
conjunction	negative	30	Null	hit	F	13700	2	12574323	1	13834	1	0	next
conjunction	negative	15	Null	hit	F	25899	2	12613492	1	26002	1	0	next
conjunction	positive	1	T_green	hit	J	15038	2	12664828	1	15168	1	0	next
conjunction	positive	15	T_green	hit	J	18698	2	12705331	1	18835	1	0	next
conjunction	positive	30	T_green	hit	J	21727	2	12749500	1	21835	1	0	next
conjunction	negative	15	Null	hit	F	19839	2	12796670	1	20001	1	0	next
conjunction	negative	1	Null	hit	F	10503	2	12842006	1	10667	1	0	next
conjunction	negative	15	Null	hit	F	33068	2	12878009	1	33169	1	0	next
conjunction	negative	30	Null	hit	F	25604	2	12936512	1	25668	1	0	next
conjunction	positive	15	T_green	incorrect	F	9800	2	12987516	1	9834	1	0	next
conjunction	negative	15	Null	hit	F	19113	2	13022685	1	19168	1	0	next
conjunction	negative	1	Null	hit	F	6930	2	13067188	1	7000	1	0	next
conjunction	negative	30	Null	hit	F	22597	2	13099523	1	22668	1	0	next
conjunction	negative	1	Null	hit	F	6755	2	13147526	1	6834	1	0	next
conjunction	negative	15	Null	hit	F	24345	2	13179695	1	24502	1	0	next
conjunction	negative	1	Null	hit	F	11152	2	13229531	1	11334	1	0	next
conjunction	positive	30	T_green	incorrect	F	30161	2	13266200	1	30335	1	0	next
conjunction	positive	5	T_green	hit	J	5534	2	13321871	1	5667	1	0	next
conjunction	positive	30	T_green	hit	J	7492	2	13352873	1	7667	1	0	next
conjunction	negative	1	Null	hit	F	9689	2	13385875	1	9834	1	0	next
conjunction	negative	15	Null	hit	F	17245	2	13421044	1	17334	1	0	next
conjunction	negative	5	Null	hit	F	8973	2	13463713	1	9167	1	0	next
conjunction	negative	5	Null	hit	F	8550	2	13498215	1	8667	1	0	next
conjunction	negative	15	Null	hit	F	16311	2	13532217	1	16501	1	0	next
conjunction	negative	30	Null	hit	F	29195	2	13574053	1	29335	1	0	next
conjunction	positive	1	T_green	hit	J	6846	2	13628724	1	7000	1	0	next
conjunction	positive	1	T_green	hit	J	5232	2	13661059	1	5334	1	0	next
conjunction	negative	5	Null	hit	F	9766	2	13691728	1	9834	1	0	next
conjunction	negative	5	Null	hit	F	12195	2	13726897	1	12334	1	0	next
conjunction	positive	30	T_green	incorrect	F	26527	2	13764566	1	26668	1	0	next
conjunction	negative	15	Null	hit	F	24767	2	13816569	1	24835	1	0	next
conjunction	negative	15	Null	hit	F	13481	2	13866739	1	13668	1	0	next
conjunction	negative	5	Null	hit	F	18643	2	13905741	1	18835	1	0	next
conjunction	negative	15	Null	hit	F	13669	2	13949911	1	13834	1	0	next
conjunction	negative	30	Null	hit	F	12102	2	13989080	1	12167	1	0	next
conjunction	positive	5	T_green	hit	J	16357	2	14026582	1	16501	1	0	next
conjunction	positive	15	T_green	incorrect	F	21249	2	14068418	1	21335	1	0	next
conjunction	negative	15	Null	hit	F	13455	2	14115088	1	13501	1	0	next
conjunction	negative	5	Null	hit	F	12859	2	14153924	1	13001	1	0	next
conjunction	negative	30	Null	hit	F	31488	2	14192260	1	31669	1	0	next
conjunction	positive	1	T_green	hit	J	6161	2	14249263	1	6334	1	0	next
conjunction	positive	30	T_green	hit	J	9855	2	14280932	1	10001	1	0	next
conjunction	positive	1	T_green	hit	J	4765	2	14316268	1	4834	1	0	next
conjunction	positive	5	T_green	hit	J	5635	2	14346436	1	5834	1	0	next
conjunction	negative	15	Null	hit	F	24386	2	14377605	1	24502	1	0	next
conjunction	positive	15	T_green	hit	J	8152	2	14427441	1	8334	1	0	next
conjunction	positive	30	T_green	incorrect	F	30643	2	14461110	1	30835	1	0	next
conjunction	negative	30	Null	hit	F	35116	2	14517281	1	35169	1	0	next
conjunction	negative	15	Null	hit	F	12690	2	14577784	1	12834	1	0	next
conjunction	positive	5	T_green	hit	J	7163	2	14615954	1	7334	1	0	next
conjunction	positive	1	T_green	hit	J	4093	2	14648622	1	4167	1	0	next
conjunction	negative	30	Null	hit	F	38274	2	14678124	1	38336	1	0	next
conjunction	positive	15	T_green	hit	J	4522	2	14741795	1	4667	1	0	next
conjunction	negative	15	Null	hit	F	17405	2	14771797	1	17501	1	0	next
conjunction	negative	1	Null	hit	F	5769	2	14814633	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	7885	2	14845802	1	8000	1	0	next
conjunction	positive	15	T_green	hit	J	7184	2	14879137	1	7334	1	0	next
conjunction	negative	5	Null	hit	F	7156	2	14911806	1	7334	1	0	next
conjunction	positive	30	T_green	hit	J	27131	2	14944475	1	27168	1	0	next
conjunction	negative	1	Null	hit	F	6467	2	14996978	1	6500	1	0	next
conjunction	positive	5	T_green	hit	J	5672	2	15028813	1	5834	1	0	next
conjunction	negative	1	Null	hit	F	7629	2	15059982	1	7667	1	0	next
conjunction	positive	5	T_green	incorrect	F	7108	2	15092984	1	7167	1	0	next
conjunction	positive	5	T_green	hit	J	5163	2	15125486	1	5334	1	0	next
conjunction	negative	30	Null	hit	F	30653	2	15156155	1	30835	1	0	next
conjunction	positive	5	T_green	hit	J	8245	2	15212325	1	8334	1	0	next
conjunction	positive	15	T_green	hit	J	11060	2	15245994	1	11167	1	0	next
conjunction	negative	1	Null	hit	F	7836	2	15282496	1	8001	1	0	next
conjunction	negative	30	Null	hit	F	26181	2	15315832	1	26335	1	0	next
conjunction	negative	30	Null	hit	F	38032	2	15367502	1	38169	1	0	next
conjunction	negative	30	Null	hit	F	21090	2	15431006	1	21168	1	0	next
conjunction	positive	1	T_green	hit	J	5788	2	15477509	1	5834	1	0	next
conjunction	positive	15	T_green	hit	J	10301	2	15508678	1	10334	1	0	next
conjunction	negative	1	Null	hit	F	6792	2	15544346	1	6834	1	0	next
conjunction	negative	1	Null	hit	F	6947	2	15576515	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	6772	2	15608851	1	6834	1	0	next
conjunction	negative	5	Null	hit	F	9489	2	15641019	1	9667	1	0	next
conjunction	negative	1	Null	hit	F	6804	2	15676022	1	6834	1	0	next
conjunction	positive	15	T_green	hit	J	6953	2	15708190	1	7000	1	0	next
conjunction	negative	1	Null	hit	F	5338	2	15740526	1	5500	1	0	next
conjunction	positive	15	T_green	incorrect	F	4584	2	15771361	1	4667	1	0	next
conjunction	positive	15	T_green	hit	J	5621	2	15801363	1	5667	1	0	next
conjunction	negative	5	Null	hit	F	23421	2	15832365	1	23502	1	0	next
conjunction	positive	5	T_green	hit	J	6748	2	15881202	1	6834	1	0	next
conjunction	negative	30	Null	hit	F	30901	2	15913370	1	31002	1	0	next
conjunction	negative	30	Null	hit	F	26726	2	15969707	1	26835	1	0	next
conjunction	positive	1	T_green	hit	J	5433	2	16021877	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	26123	2	16052712	1	26168	1	0	next
conjunction	positive	5	T_green	hit	J	8856	2	16104216	1	9001	1	0	next
conjunction	negative	1	Null	hit	F	7481	2	16138551	1	7667	1	0	next
conjunction	positive	30	T_green	hit	J	11443	2	16171553	1	11501	1	0	next
conjunction	negative	30	Null	hit	F	33166	2	16208389	1	33335	1	0	next
conjunction	positive	1	T_green	hit	J	42821	2	16267060	1	43003	1	0	next
conjunction	positive	30	T_green	incorrect	F	31123	2	16335397	1	31169	1	0	next
