Target_Type	Trial_Type	Display_Size	Target	Response	Key_press	RT	Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur
disjunction	positive	1	S_brown	hit	J	3659	2	3419429	1	3834	1	0	next
disjunction	positive	15	S_green	hit	J	5066	2	3448598	1	5167	1	0	next
disjunction	positive	5	S_brown	hit	J	8262	2	3479100	1	8334	1	0	next
disjunction	positive	30	S_green	hit	J	7575	2	3512769	1	7667	1	0	next
disjunction	positive	15	T_blue	hit	J	4804	2	3545771	1	5000	1	0	next
disjunction	negative	5	Null	hit	F	6088	2	3576106	1	6167	1	0	next
disjunction	negative	30	Null	hit	F	6594	2	3607608	1	6667	1	0	next
disjunction	negative	30	Null	hit	F	6069	2	3639610	1	6167	1	0	next
disjunction	positive	30	X_blue	hit	J	5530	2	3671112	1	5667	1	0	next
disjunction	positive	30	T_blue	hit	J	3964	2	3702114	1	4000	1	0	next
disjunction	positive	30	X_blue	hit	J	4140	2	3731449	1	4334	1	0	next
disjunction	positive	15	X_blue	hit	J	3499	2	3761118	1	3667	1	0	next
disjunction	positive	30	S_brown	incorrect	F	5667	2	3790120	1	5834	1	0	next
disjunction	positive	30	S_brown	hit	J	5237	2	3821289	1	5334	1	0	next
disjunction	negative	1	Null	hit	F	6815	2	3851957	1	7000	1	0	next
disjunction	positive	30	S_brown	hit	J	7789	2	3884293	1	7834	1	0	next
disjunction	positive	15	T_blue	hit	J	5560	2	3917461	1	5667	1	0	next
disjunction	positive	15	T_blue	hit	J	4353	2	3948463	1	4500	1	0	next
disjunction	positive	30	T_blue	hit	J	4057	2	3978299	1	4167	1	0	next
disjunction	negative	1	Null	hit	F	8141	2	4007801	1	8334	1	0	next
disjunction	negative	5	Null	hit	F	6566	2	4041469	1	6667	1	0	next
disjunction	negative	30	Null	incorrect	J	4995	2	4073471	1	5167	1	0	next
disjunction	negative	30	Null	hit	F	5345	2	4103973	1	5500	1	0	next
disjunction	negative	30	Null	hit	F	6168	2	4134809	1	6334	1	0	next
disjunction	negative	30	Null	hit	F	5811	2	4166477	1	6000	1	0	next
disjunction	negative	30	Null	hit	F	7262	2	4197813	1	7334	1	0	next
conjunction	negative	30	Null	incorrect	J	6140	2	4317987	1	6334	1	0	next
conjunction	positive	1	T_green	incorrect	F	5583	2	4349656	1	5667	1	0	next
conjunction	positive	1	T_green	hit	J	4757	2	4380658	1	4834	1	0	next
conjunction	negative	5	Null	hit	F	7503	2	4410826	1	7667	1	0	next
conjunction	negative	30	Null	hit	F	5788	2	4443829	1	5834	1	0	next
conjunction	negative	30	Null	hit	F	4821	2	4474997	1	5000	1	0	next
conjunction	negative	30	Null	hit	F	4692	2	4505332	1	4834	1	0	next
conjunction	positive	15	T_green	incorrect	F	4771	2	4535501	1	4834	1	0	next
conjunction	positive	1	T_green	hit	J	4827	2	4565670	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	4460	2	4596005	1	4667	1	0	next
conjunction	positive	5	T_green	hit	J	5432	2	4626007	1	5500	1	0	next
conjunction	negative	5	Null	incorrect	J	6492	2	4656842	1	6667	1	0	next
conjunction	negative	30	Null	incorrect	J	4556	2	4688844	1	4667	1	0	next
conjunction	negative	1	Null	hit	F	7942	2	4718846	1	8000	1	0	next
conjunction	positive	30	T_green	incorrect	F	5934	2	4752182	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	4348	2	4783517	1	4500	1	0	next
conjunction	negative	5	Null	incorrect	J	5606	2	4813352	1	5667	1	0	next
conjunction	negative	15	Null	hit	F	8021	2	4844354	1	8167	1	0	next
conjunction	positive	30	T_green	incorrect	F	7340	2	4877856	1	7500	1	0	next
conjunction	negative	15	Null	hit	F	11281	2	4910692	1	11334	1	0	next
conjunction	negative	30	Null	hit	F	12686	2	4947361	1	12834	1	0	next
conjunction	negative	5	Null	hit	F	7032	2	4985530	1	7167	1	0	next
conjunction	negative	1	Null	incorrect	J	6749	2	5018032	1	6834	1	0	next
conjunction	positive	5	T_green	incorrect	F	8056	2	5050201	1	8167	1	0	next
conjunction	negative	5	Null	hit	F	7944	2	5083703	1	8001	1	0	next
conjunction	positive	5	T_green	incorrect	F	6387	2	5117038	1	6500	1	0	next
conjunction	negative	30	Null	incorrect	J	8649	2	5148874	1	8834	1	0	next
conjunction	negative	5	Null	hit	F	7834	2	5183043	1	8001	1	0	next
conjunction	positive	5	T_green	hit	J	8158	2	5216378	1	8334	1	0	next
conjunction	positive	30	T_green	hit	J	5662	2	5250047	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	7827	2	5281216	1	8001	1	0	next
conjunction	negative	15	Null	hit	F	7735	2	5314551	1	7834	1	0	next
conjunction	positive	30	T_green	hit	J	5724	2	5347720	1	5834	1	0	next
conjunction	positive	30	T_green	hit	J	13678	2	5378889	1	13834	1	0	next
conjunction	negative	5	Null	hit	F	7918	2	5418058	1	8001	1	0	next
conjunction	negative	5	Null	hit	F	7445	2	5451393	1	7501	1	0	next
conjunction	negative	15	Null	hit	F	10429	2	5484229	1	10501	1	0	next
conjunction	negative	1	Null	incorrect	J	7378	2	5520064	1	7500	1	0	next
conjunction	positive	1	T_green	hit	J	5306	2	5552900	1	5500	1	0	next
conjunction	positive	1	T_green	hit	J	7080	2	5583735	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	6880	2	5616237	1	7000	1	0	next
conjunction	negative	1	Null	hit	F	5356	2	5648573	1	5500	1	0	next
conjunction	negative	15	Null	hit	F	8192	2	5679408	1	8334	1	0	next
conjunction	negative	30	Null	incorrect	J	6829	2	5713077	1	7000	1	0	next
conjunction	positive	1	T_green	hit	J	5189	2	5745412	1	5334	1	0	next
conjunction	negative	15	Null	hit	F	7656	2	5776081	1	7834	1	0	next
conjunction	positive	30	T_green	incorrect	F	10193	2	5809249	1	10334	1	0	next
conjunction	negative	5	Null	hit	F	10096	2	5844918	1	10167	1	0	next
conjunction	positive	15	T_green	incorrect	F	11823	2	5880421	1	12001	1	0	next
conjunction	negative	1	Null	hit	F	11083	2	5917756	1	11167	1	0	next
conjunction	negative	5	Null	hit	F	9221	2	5954259	1	9334	1	0	next
conjunction	positive	1	T_green	hit	J	5286	2	5988928	1	5334	1	0	next
conjunction	positive	1	T_green	hit	J	4467	2	6019596	1	4500	1	0	next
conjunction	positive	30	T_green	hit	J	5589	2	6049432	1	5667	1	0	next
conjunction	positive	1	T_green	hit	J	5363	2	6080434	1	5500	1	0	next
conjunction	positive	5	T_green	hit	J	5971	2	6111269	1	6167	1	0	next
conjunction	positive	15	T_green	hit	J	5427	2	6142771	1	5500	1	0	next
conjunction	negative	5	Null	hit	F	6206	2	6173606	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	4483	2	6205275	1	4667	1	0	next
conjunction	negative	15	Null	hit	F	15621	2	6235277	1	15668	1	0	next
conjunction	positive	1	T_green	hit	J	5104	2	6276279	1	5167	1	0	next
conjunction	positive	15	T_green	hit	J	5816	2	6306781	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	4603	2	6338117	1	4667	1	0	next
conjunction	positive	15	T_green	hit	J	5824	2	6368119	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	7127	2	6399454	1	7167	1	0	next
conjunction	negative	30	Null	incorrect	J	4840	2	6431956	1	5000	1	0	next
conjunction	positive	5	T_green	hit	J	6044	2	6462291	1	6167	1	0	next
conjunction	positive	30	T_green	hit	J	5661	2	6493793	1	5834	1	0	next
conjunction	positive	1	T_green	hit	J	6003	2	6524962	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	5024	2	6556464	1	5167	1	0	next
conjunction	negative	30	Null	incorrect	J	6611	2	6586966	1	6667	1	0	next
conjunction	positive	1	T_green	hit	J	4643	2	6618968	1	4834	1	0	next
conjunction	negative	5	Null	hit	F	6906	2	6649137	1	7000	1	0	next
conjunction	positive	15	T_green	hit	J	8771	2	6681472	1	8834	1	0	next
conjunction	positive	15	T_green	hit	J	4886	2	6715641	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	7593	2	6745976	1	7667	1	0	next
conjunction	positive	30	T_green	hit	J	4642	2	6778978	1	4834	1	0	next
conjunction	positive	15	T_green	hit	J	6206	2	6809147	1	6334	1	0	next
conjunction	positive	30	T_green	hit	J	7037	2	6840816	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	5157	2	6873318	1	5334	1	0	next
conjunction	positive	30	T_green	hit	J	5342	2	6903986	1	5500	1	0	next
conjunction	positive	30	T_green	hit	J	4541	2	6934822	1	4667	1	0	next
conjunction	negative	5	Null	hit	F	6308	2	6964824	1	6500	1	0	next
conjunction	positive	5	T_green	hit	J	4719	2	6996659	1	4834	1	0	next
conjunction	negative	30	Null	incorrect	J	9854	2	7026828	1	10001	1	0	next
conjunction	negative	30	Null	hit	F	11736	2	7062163	1	11834	1	0	next
conjunction	positive	30	T_green	hit	J	5508	2	7099332	1	5667	1	0	next
conjunction	negative	30	Null	hit	F	9971	2	7130334	1	10167	1	0	next
conjunction	negative	1	Null	hit	F	6568	2	7165837	1	6667	1	0	next
conjunction	positive	30	T_green	hit	J	15307	2	7197839	1	15501	1	0	next
conjunction	negative	5	Null	hit	F	6606	2	7238675	1	6667	1	0	next
conjunction	negative	30	Null	hit	F	11392	2	7270677	1	11501	1	0	next
conjunction	positive	30	T_green	hit	J	6309	2	7307512	1	6500	1	0	next
conjunction	positive	5	T_green	hit	J	5803	2	7339348	1	6000	1	0	next
conjunction	negative	30	Null	hit	F	11678	2	7370683	1	11834	1	0	next
conjunction	positive	5	T_green	hit	J	5222	2	7407852	1	5334	1	0	next
conjunction	positive	5	T_green	hit	J	4612	2	7438521	1	4667	1	0	next
conjunction	positive	5	T_green	hit	J	6854	2	7468523	1	7000	1	0	next
conjunction	negative	1	Null	incorrect	J	4939	2	7500858	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	4532	2	7531193	1	4667	1	0	next
conjunction	positive	15	T_green	hit	J	9353	2	7561195	1	9501	1	0	next
conjunction	negative	15	Null	hit	F	13737	2	7596031	1	13834	1	0	next
conjunction	negative	30	Null	hit	F	11881	2	7635200	1	12001	1	0	next
conjunction	negative	15	Null	hit	F	9491	2	7672536	1	9667	1	0	next
conjunction	positive	15	T_green	hit	J	8216	2	7707538	1	8334	1	0	next
conjunction	positive	15	T_green	hit	J	5948	2	7741207	1	6000	1	0	next
conjunction	positive	15	T_green	hit	J	5750	2	7772542	1	5834	1	0	next
conjunction	negative	15	Null	hit	F	11409	2	7803711	1	11501	1	0	next
conjunction	negative	15	Null	hit	F	14835	2	7840547	1	15001	1	0	next
conjunction	positive	5	T_green	hit	J	6958	2	7880882	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	5238	2	7913218	1	5334	1	0	next
conjunction	positive	5	T_green	hit	J	4660	2	7943886	1	4834	1	0	next
conjunction	positive	5	T_green	hit	J	11141	2	7974055	1	11334	1	0	next
conjunction	positive	15	T_green	hit	J	5341	2	8010724	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	6267	2	8041559	1	6334	1	0	next
conjunction	negative	15	Null	incorrect	J	5278	2	8073228	1	5334	1	0	next
conjunction	positive	5	T_green	hit	J	4293	2	8103897	1	4334	1	0	next
conjunction	negative	1	Null	hit	F	4911	2	8133565	1	5000	1	0	next
conjunction	negative	1	Null	hit	F	5500	2	8163901	1	5667	1	0	next
conjunction	negative	15	Null	hit	F	7604	2	8194903	1	7667	1	0	next
conjunction	negative	1	Null	hit	F	4906	2	8227905	1	5000	1	0	next
conjunction	negative	15	Null	incorrect	J	5423	2	8258240	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	4715	2	8289075	1	4834	1	0	next
conjunction	negative	15	Null	incorrect	J	5444	2	8319244	1	5500	1	0	next
conjunction	negative	15	Null	hit	F	7769	2	8350079	1	7834	1	0	next
conjunction	negative	1	Null	hit	F	5792	2	8383248	1	5834	1	0	next
conjunction	negative	1	Null	hit	F	5107	2	8414417	1	5167	1	0	next
conjunction	negative	1	Null	hit	F	4852	2	8444919	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	6070	2	8490255	1	6167	1	0	next
conjunction	positive	5	T_green	hit	J	3951	2	8521757	1	4000	1	0	next
conjunction	negative	15	Null	hit	F	7611	2	8551092	1	7667	1	0	next
conjunction	positive	30	T_green	hit	J	4756	2	8584094	1	4834	1	0	next
conjunction	positive	5	T_green	hit	J	6198	2	8614263	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	5629	2	8645932	1	5667	1	0	next
conjunction	negative	5	Null	hit	F	6833	2	8676934	1	7000	1	0	next
conjunction	positive	15	T_green	hit	J	4850	2	8709269	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	12344	2	8739604	1	12501	1	0	next
conjunction	negative	1	Null	hit	F	5437	2	8777440	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	5183	2	8808275	1	5334	1	0	next
conjunction	positive	15	T_green	hit	J	5014	2	8838944	1	5167	1	0	next
conjunction	positive	5	T_green	incorrect	F	6299	2	8869446	1	6334	1	0	next
conjunction	positive	5	T_green	hit	J	5440	2	8901115	1	5500	1	0	next
conjunction	negative	30	Null	incorrect	J	5129	2	8931950	1	5167	1	0	next
conjunction	negative	5	Null	hit	F	6777	2	8962452	1	6834	1	0	next
conjunction	negative	1	Null	hit	F	6637	2	8994621	1	6834	1	0	next
conjunction	positive	15	T_green	incorrect	F	9794	2	9026789	1	9834	1	0	next
conjunction	positive	30	T_green	hit	J	5582	2	9061958	1	5667	1	0	next
conjunction	negative	5	Null	hit	F	6301	2	9092960	1	6334	1	0	next
conjunction	positive	15	T_green	hit	J	5411	2	9124629	1	5500	1	0	next
conjunction	positive	1	T_green	hit	J	5827	2	9155464	1	6000	1	0	next
conjunction	positive	15	T_green	hit	J	4370	2	9186800	1	4500	1	0	next
conjunction	negative	1	Null	hit	F	5014	2	9216635	1	5167	1	0	next
conjunction	negative	5	Null	hit	F	7206	2	9247137	1	7334	1	0	next
conjunction	negative	15	Null	incorrect	J	9141	2	9279806	1	9334	1	0	next
conjunction	positive	1	T_green	incorrect	F	8078	2	9314474	1	8167	1	0	next
conjunction	positive	5	T_green	hit	J	7804	2	9347977	1	8001	1	0	next
conjunction	positive	15	T_green	hit	J	11761	2	9381312	1	11834	1	0	next
conjunction	positive	15	T_green	hit	J	5860	2	9418481	1	6000	1	0	next
conjunction	positive	15	T_green	hit	J	4000	2	9449816	1	4167	1	0	next
conjunction	positive	15	T_green	hit	J	4312	2	9479318	1	4500	1	0	next
conjunction	negative	1	Null	hit	F	7319	2	9509154	1	7500	1	0	next
conjunction	negative	1	Null	hit	F	4703	2	9541989	1	4834	1	0	next
conjunction	negative	15	Null	hit	F	9148	2	9572158	1	9334	1	0	next
conjunction	positive	1	T_green	hit	J	5190	2	9606827	1	5334	1	0	next
conjunction	positive	1	T_green	hit	J	4650	2	9637495	1	4834	1	0	next
conjunction	negative	5	Null	hit	F	7167	2	9667664	1	7334	1	0	next
conjunction	negative	5	Null	hit	F	6554	2	9700333	1	6667	1	0	next
conjunction	positive	30	T_green	incorrect	F	14747	2	9732335	1	14834	1	0	next
conjunction	positive	15	T_green	hit	J	13796	2	9772504	1	14001	1	0	next
conjunction	positive	30	T_green	hit	J	6079	2	9811840	1	6167	1	0	next
conjunction	negative	5	Null	hit	F	7046	2	9843342	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	6443	2	9875844	1	6500	1	0	next
conjunction	negative	1	Null	incorrect	J	6942	2	9907679	1	7000	1	0	next
conjunction	positive	1	T_green	hit	J	4590	2	9940015	1	4667	1	0	next
conjunction	positive	15	T_green	hit	J	6232	2	9970017	1	6334	1	0	next
conjunction	negative	1	Null	hit	F	7386	2	10001685	1	7501	1	0	next
conjunction	negative	1	Null	hit	F	7026	2	10034521	1	7167	1	0	next
conjunction	positive	1	T_green	hit	J	6527	2	10067023	1	6667	1	0	next
conjunction	positive	15	T_green	hit	J	6102	2	10099025	1	6167	1	0	next
conjunction	negative	1	Null	hit	F	5990	2	10130527	1	6167	1	0	next
conjunction	negative	5	Null	hit	F	6589	2	10162029	1	6667	1	0	next
conjunction	positive	5	T_green	hit	J	4978	2	10194031	1	5167	1	0	next
conjunction	negative	5	Null	hit	F	6198	2	10224533	1	6334	1	0	next
conjunction	negative	30	Null	incorrect	J	6836	2	10256202	1	7000	1	0	next
conjunction	negative	30	Null	hit	F	11224	2	10288537	1	11334	1	0	next
conjunction	positive	30	T_green	hit	J	10775	2	10325206	1	10834	1	0	next
conjunction	positive	15	T_green	hit	J	5776	2	10361375	1	5834	1	0	next
conjunction	positive	1	T_green	hit	J	4417	2	10392544	1	4500	1	0	next
conjunction	negative	1	Null	hit	F	5981	2	10422379	1	6167	1	0	next
conjunction	negative	5	Null	hit	F	6585	2	10453881	1	6667	1	0	next
conjunction	positive	1	T_green	hit	J	4806	2	10485883	1	5000	1	0	next
conjunction	positive	5	T_green	hit	J	6439	2	10516218	1	6500	1	0	next
conjunction	positive	1	T_green	hit	J	5343	2	10548054	1	5500	1	0	next
conjunction	positive	30	T_green	hit	J	13399	2	10578889	1	13501	1	0	next
conjunction	positive	30	T_green	hit	J	5774	2	10617725	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	7466	2	10648893	1	7501	1	0	next
conjunction	negative	15	Null	hit	F	15443	2	10681729	1	15501	1	0	next
conjunction	negative	5	Null	hit	F	9408	2	10722565	1	9501	1	0	next
conjunction	negative	1	Null	hit	F	5747	2	10757400	1	5834	1	0	next
conjunction	positive	1	T_green	hit	J	5701	2	10788569	1	5834	1	0	next
conjunction	negative	1	Null	hit	F	7021	2	10819738	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	9493	2	10852240	1	9667	1	0	next
conjunction	negative	15	Null	hit	F	7427	2	10887242	1	7500	1	0	next
conjunction	negative	15	Null	hit	F	7703	2	10920078	1	7834	1	0	next
conjunction	negative	5	Null	hit	F	6117	2	10953246	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	4643	2	10984748	1	4834	1	0	next
conjunction	negative	30	Null	incorrect	J	6211	2	11014917	1	6334	1	0	next
conjunction	negative	5	Null	hit	F	5715	2	11046586	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	6208	2	11077754	1	6334	1	0	next
conjunction	positive	15	T_green	incorrect	F	7074	2	11109423	1	7167	1	0	next
conjunction	negative	30	Null	incorrect	J	6545	2	11141925	1	6667	1	0	next
conjunction	negative	30	Null	hit	F	10486	2	11173927	1	10667	1	0	next
conjunction	positive	1	T_green	hit	J	5255	2	11209929	1	5334	1	0	next
conjunction	positive	1	T_green	hit	J	4580	2	11240598	1	4667	1	0	next
conjunction	negative	1	Null	hit	F	5429	2	11270600	1	5500	1	0	next
conjunction	positive	30	T_green	hit	J	10315	2	11301435	1	10501	1	0	next
conjunction	negative	30	Null	hit	F	12854	2	11337271	1	13001	1	0	next
conjunction	positive	5	T_green	hit	J	5055	2	11375607	1	5167	1	0	next
conjunction	negative	15	Null	hit	F	6291	2	11406109	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	4622	2	11437777	1	4667	1	0	next
conjunction	negative	15	Null	hit	F	9510	2	11467779	1	9667	1	0	next
conjunction	positive	30	T_green	hit	J	6760	2	11502782	1	6834	1	0	next
conjunction	negative	15	Null	hit	F	6274	2	11534950	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	4184	2	11566619	1	4334	1	0	next
conjunction	positive	30	T_green	hit	J	7017	2	11596288	1	7167	1	0	next
conjunction	positive	5	T_green	hit	J	6645	2	11628790	1	6834	1	0	next
conjunction	positive	30	T_green	hit	J	7909	2	11660958	1	8001	1	0	next
conjunction	negative	15	Null	hit	F	8174	2	11694294	1	8334	1	0	next
