Target_Type	Trial_Type	Display_Size	Target	Response	Key_press	RT	Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur
disjunction	negative	1	Null	hit	F	9393	2	1966182	1	9501	1	0	next
disjunction	positive	15	S_green	hit	J	9279	2	2001017	1	9334	1	0	next
disjunction	negative	1	Null	hit	F	6770	2	2035686	1	6834	1	0	next
disjunction	positive	30	X_blue	hit	J	6122	2	2067855	1	6167	1	0	next
disjunction	negative	30	Null	hit	F	8701	2	2099357	1	8834	1	0	next
disjunction	positive	15	X_blue	hit	J	3654	2	2133526	1	3834	1	0	next
disjunction	negative	15	Null	hit	F	6008	2	2162695	1	6167	1	0	next
disjunction	negative	15	Null	hit	F	7305	2	2194197	1	7500	1	0	next
disjunction	positive	1	S_brown	hit	J	5990	2	2227032	1	6167	1	0	next
disjunction	negative	30	Null	hit	F	6010	2	2258534	1	6167	1	0	next
disjunction	negative	1	Null	incorrect	J	6668	2	2290036	1	6834	1	0	next
disjunction	negative	30	Null	hit	F	14660	2	2322205	1	14834	1	0	next
disjunction	positive	30	S_brown	hit	J	6174	2	2362374	1	6334	1	0	next
disjunction	positive	15	T_blue	hit	J	5701	2	2394043	1	5834	1	0	next
disjunction	positive	30	S_green	incorrect	F	11014	2	2425212	1	11167	1	0	next
disjunction	negative	5	Null	hit	F	10193	2	2461714	1	10334	1	0	next
disjunction	positive	1	T_blue	hit	J	18845	2	2497383	1	19001	1	0	next
disjunction	negative	1	Null	hit	F	9870	2	2541719	1	10001	1	0	next
disjunction	negative	1	Null	hit	F	8457	2	2577055	1	8500	1	0	next
disjunction	positive	5	X_blue	hit	J	5020	2	2610890	1	5167	1	0	next
disjunction	positive	15	X_blue	hit	J	6361	2	2641392	1	6500	1	0	next
disjunction	negative	30	Null	hit	F	13567	2	2673228	1	13668	1	0	next
disjunction	negative	15	Null	hit	F	11205	2	2712230	1	11334	1	0	next
disjunction	negative	15	Null	hit	F	15016	2	2748899	1	15168	1	0	next
disjunction	negative	15	Null	hit	F	7315	2	2789402	1	7500	1	0	next
disjunction	positive	15	X_blue	hit	J	5679	2	2822237	1	5834	1	0	next
disjunction	positive	15	S_brown	hit	J	9712	2	2853406	1	9834	1	0	next
disjunction	negative	5	Null	hit	F	8785	2	2888575	1	8834	1	0	next
disjunction	positive	1	T_blue	hit	J	6137	2	2922744	1	6334	1	0	next
disjunction	positive	5	X_blue	hit	J	4066	2	2954413	1	4167	1	0	next
disjunction	negative	30	Null	hit	F	8327	2	2983915	1	8501	1	0	next
disjunction	positive	30	X_blue	hit	J	4571	2	3017750	1	4667	1	0	next
disjunction	negative	1	Null	hit	F	6571	2	3047752	1	6667	1	0	next
disjunction	negative	15	Null	hit	F	5770	2	3079754	1	5834	1	0	next
disjunction	positive	30	S_green	incorrect	F	7082	2	3110923	1	7167	1	0	next
disjunction	positive	5	S_brown	hit	J	3382	2	3143425	1	3500	1	0	next
disjunction	negative	1	Null	hit	F	6864	2	3172260	1	7000	1	0	next
disjunction	negative	30	Null	hit	F	14212	2	3204596	1	14334	1	0	next
disjunction	negative	30	Null	hit	F	10863	2	3244265	1	11001	1	0	next
disjunction	positive	5	T_blue	hit	J	6210	2	3280600	1	6334	1	0	next
disjunction	negative	1	Null	hit	F	6702	2	3312269	1	6834	1	0	next
disjunction	negative	1	Null	hit	F	6852	2	3344438	1	7000	1	0	next
disjunction	positive	5	S_green	hit	J	5558	2	3376773	1	5667	1	0	next
disjunction	positive	30	S_brown	hit	J	7196	2	3407775	1	7334	1	0	next
disjunction	negative	15	Null	hit	F	12769	2	3440444	1	12834	1	0	next
disjunction	negative	5	Null	hit	F	8841	2	3478613	1	9001	1	0	next
disjunction	negative	30	Null	hit	F	10667	2	3512949	1	10834	1	0	next
disjunction	positive	5	S_brown	hit	J	6818	2	3549118	1	7000	1	0	next
disjunction	negative	5	Null	hit	F	6004	2	3581453	1	6167	1	0	next
disjunction	negative	5	Null	hit	F	6823	2	3612955	1	7000	1	0	next
disjunction	negative	30	Null	hit	F	13209	2	3645291	1	13334	1	0	next
disjunction	positive	5	X_blue	hit	J	5420	2	3683960	1	5500	1	0	next
disjunction	positive	30	T_blue	hit	J	5145	2	3714795	1	5334	1	0	next
disjunction	negative	30	Null	hit	F	6798	2	3745464	1	7000	1	0	next
disjunction	negative	30	Null	hit	F	6943	2	3777799	1	7000	1	0	next
disjunction	negative	30	Null	hit	F	8049	2	3810135	1	8167	1	0	next
disjunction	positive	1	S_brown	hit	J	5425	2	3843637	1	5500	1	0	next
disjunction	positive	30	S_green	hit	J	8512	2	3874472	1	8667	1	0	next
disjunction	positive	1	X_blue	hit	J	4911	2	3908474	1	5000	1	0	next
disjunction	positive	1	T_blue	hit	J	5297	2	3938810	1	5500	1	0	next
disjunction	negative	1	Null	hit	F	7743	2	3969645	1	7834	1	0	next
disjunction	positive	1	S_brown	hit	J	5614	2	4002814	1	5667	1	0	next
disjunction	negative	15	Null	hit	F	6773	2	4033816	1	6834	1	0	next
disjunction	positive	30	T_blue	hit	J	5806	2	4065985	1	6000	1	0	next
disjunction	positive	1	X_blue	hit	J	3751	2	4097320	1	3834	1	0	next
disjunction	negative	15	Null	hit	F	8022	2	4126489	1	8167	1	0	next
disjunction	positive	1	S_green	hit	J	4442	2	4159991	1	4500	1	0	next
disjunction	positive	1	S_green	hit	J	5167	2	4189826	1	5334	1	0	next
disjunction	negative	15	Null	hit	F	8259	2	4220495	1	8334	1	0	next
disjunction	positive	1	T_blue	hit	J	5310	2	4254164	1	5500	1	0	next
disjunction	negative	5	Null	hit	F	15117	2	4284999	1	15168	1	0	next
disjunction	positive	1	X_blue	hit	J	5975	2	4325502	1	6167	1	0	next
disjunction	negative	15	Null	hit	F	5995	2	4357004	1	6167	1	0	next
disjunction	negative	5	Null	hit	F	6971	2	4388506	1	7167	1	0	next
disjunction	negative	15	Null	hit	F	6792	2	4421008	1	6834	1	0	next
disjunction	positive	1	X_blue	hit	J	4862	2	4453177	1	5000	1	0	next
disjunction	negative	1	Null	hit	F	7329	2	4483512	1	7501	1	0	next
disjunction	negative	5	Null	hit	F	5534	2	4516347	1	5667	1	0	next
disjunction	negative	5	Null	hit	F	5894	2	4547349	1	6000	1	0	next
disjunction	negative	5	Null	hit	F	8477	2	4578685	1	8667	1	0	next
disjunction	negative	5	Null	hit	F	5995	2	4612687	1	6167	1	0	next
conjunction	negative	1	Null	hit	F	8601	2	4719527	1	8667	1	0	next
conjunction	negative	5	Null	hit	F	7397	2	4753529	1	7500	1	0	next
conjunction	negative	30	Null	hit	F	10081	2	4786365	1	10167	1	0	next
conjunction	negative	5	Null	hit	F	5463	2	4821867	1	5500	1	0	next
conjunction	positive	30	T_green	incorrect	F	5668	2	4852702	1	5834	1	0	next
conjunction	positive	5	T_green	incorrect	F	7298	2	4883871	1	7334	1	0	next
conjunction	positive	5	T_green	hit	J	6471	2	4916540	1	6667	1	0	next
conjunction	negative	30	Null	hit	F	14631	2	4948542	1	14668	1	0	next
conjunction	positive	1	T_green	hit	J	4869	2	4988545	1	5000	1	0	next
conjunction	negative	15	Null	hit	F	16455	2	5018880	1	16501	1	0	next
conjunction	negative	1	Null	incorrect	J	5660	2	5060716	1	5834	1	0	next
conjunction	negative	15	Null	hit	F	11292	2	5091885	1	11334	1	0	next
conjunction	negative	5	Null	hit	F	8384	2	5128554	1	8501	1	0	next
conjunction	negative	5	Null	hit	F	6712	2	5162389	1	6834	1	0	next
conjunction	positive	15	T_green	incorrect	F	13260	2	5194558	1	13334	1	0	next
conjunction	positive	30	T_green	hit	J	12033	2	5233227	1	12167	1	0	next
conjunction	negative	5	Null	hit	F	10052	2	5270730	1	10167	1	0	next
conjunction	negative	1	Null	hit	F	10711	2	5306232	1	10834	1	0	next
conjunction	positive	15	T_green	hit	J	8143	2	5342401	1	8334	1	0	next
conjunction	negative	30	Null	hit	F	19432	2	5376070	1	19501	1	0	next
conjunction	positive	1	T_green	hit	J	4839	2	5420906	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	16905	2	5451241	1	17001	1	0	next
conjunction	positive	5	T_green	hit	J	9929	2	5493577	1	10001	1	0	next
conjunction	negative	30	Null	hit	F	23873	2	5528913	1	24002	1	0	next
conjunction	negative	5	Null	hit	F	11342	2	5578250	1	11501	1	0	next
conjunction	negative	30	Null	hit	F	16746	2	5615085	1	16834	1	0	next
conjunction	positive	1	T_green	hit	J	7214	2	5657255	1	7334	1	0	next
conjunction	positive	15	T_green	hit	J	10708	2	5689923	1	10834	1	0	next
conjunction	negative	30	Null	hit	F	13581	2	5726092	1	13668	1	0	next
conjunction	positive	1	T_green	hit	J	6419	2	5765095	1	6500	1	0	next
conjunction	positive	30	T_green	hit	J	8505	2	5796930	1	8667	1	0	next
conjunction	positive	1	T_green	hit	J	5224	2	5830933	1	5334	1	0	next
conjunction	negative	30	Null	hit	F	16796	2	5861601	1	17001	1	0	next
conjunction	negative	15	Null	hit	F	11901	2	5903937	1	12001	1	0	next
conjunction	positive	1	T_green	hit	J	5606	2	5941273	1	5667	1	0	next
conjunction	negative	30	Null	hit	F	13004	2	5972275	1	13168	1	0	next
conjunction	negative	15	Null	hit	F	10503	2	6010778	1	10667	1	0	next
conjunction	positive	30	T_green	incorrect	F	10021	2	6046780	1	10167	1	0	next
conjunction	negative	5	Null	hit	F	10039	2	6082282	1	10167	1	0	next
conjunction	negative	5	Null	hit	F	14219	2	6117784	1	14334	1	0	next
conjunction	negative	1	Null	incorrect	J	4951	2	6157454	1	5000	1	0	next
conjunction	positive	5	T_green	hit	J	8214	2	6187789	1	8334	1	0	next
conjunction	negative	1	Null	hit	F	6867	2	6221458	1	7000	1	0	next
conjunction	positive	15	T_green	hit	J	9413	2	6253793	1	9501	1	0	next
conjunction	negative	15	Null	hit	F	10899	2	6288629	1	11001	1	0	next
conjunction	positive	5	T_green	hit	J	8644	2	6324965	1	8834	1	0	next
conjunction	negative	5	Null	hit	F	9676	2	6359133	1	9834	1	0	next
conjunction	negative	15	Null	hit	F	12749	2	6394302	1	12834	1	0	next
conjunction	positive	30	T_green	hit	J	8020	2	6432472	1	8167	1	0	next
conjunction	negative	1	Null	hit	F	7799	2	6465974	1	8001	1	0	next
conjunction	positive	30	T_green	hit	J	6944	2	6499309	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	10768	2	6531645	1	10834	1	0	next
conjunction	positive	5	T_green	hit	J	6601	2	6567814	1	6667	1	0	next
conjunction	negative	5	Null	hit	F	7079	2	6599816	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	11379	2	6632318	1	11501	1	0	next
conjunction	positive	1	T_green	hit	J	12945	2	6669154	1	13001	1	0	next
conjunction	negative	15	Null	hit	F	13493	2	6707489	1	13668	1	0	next
conjunction	negative	5	Null	hit	F	8409	2	6746492	1	8501	1	0	next
conjunction	positive	1	T_green	hit	J	6734	2	6780328	1	6834	1	0	next
conjunction	positive	15	T_green	hit	J	7842	2	6812496	1	8000	1	0	next
conjunction	negative	1	Null	hit	F	8433	2	6845832	1	8501	1	0	next
conjunction	positive	15	T_green	hit	J	9797	2	6879667	1	9834	1	0	next
conjunction	positive	1	T_green	hit	J	5509	2	6914836	1	5667	1	0	next
conjunction	positive	30	T_green	hit	J	17708	2	6945838	1	17835	1	0	next
conjunction	positive	1	T_green	hit	J	5578	2	6989008	1	5667	1	0	next
conjunction	positive	15	T_green	hit	J	6896	2	7020010	1	7000	1	0	next
conjunction	negative	1	Null	hit	F	8162	2	7052345	1	8334	1	0	next
conjunction	negative	30	Null	hit	F	18493	2	7086014	1	18668	1	0	next
conjunction	positive	5	T_green	hit	J	6812	2	7130017	1	7000	1	0	next
conjunction	negative	30	Null	hit	F	10958	2	7162352	1	11001	1	0	next
conjunction	positive	30	T_green	hit	J	10944	2	7198688	1	11001	1	0	next
conjunction	negative	30	Null	hit	F	13649	2	7235023	1	13835	1	0	next
conjunction	positive	30	T_green	hit	J	11761	2	7274193	1	11834	1	0	next
conjunction	negative	15	Null	hit	F	8351	2	7311362	1	8501	1	0	next
conjunction	positive	15	T_green	hit	J	5559	2	7345197	1	5667	1	0	next
conjunction	positive	30	T_green	incorrect	F	15837	2	7376200	1	16001	1	0	next
conjunction	positive	5	T_green	hit	J	5699	2	7417536	1	5834	1	0	next
conjunction	positive	30	T_green	hit	J	3974	2	7448704	1	4167	1	0	next
conjunction	positive	1	T_green	hit	J	4713	2	7478206	1	4834	1	0	next
conjunction	negative	5	Null	hit	F	7025	2	7508375	1	7167	1	0	next
conjunction	negative	30	Null	incorrect	J	5722	2	7540877	1	5834	1	0	next
conjunction	positive	30	T_green	hit	J	7036	2	7572045	1	7167	1	0	next
conjunction	positive	15	T_green	hit	J	6212	2	7604548	1	6334	1	0	next
conjunction	positive	15	T_green	hit	J	5747	2	7636216	1	5834	1	0	next
conjunction	positive	30	T_green	hit	J	5939	2	7667385	1	6000	1	0	next
conjunction	positive	5	T_green	hit	J	4841	2	7698720	1	5000	1	0	next
conjunction	negative	5	Null	hit	F	10028	2	7729056	1	10167	1	0	next
conjunction	negative	1	Null	hit	F	6047	2	7764558	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	5747	2	7796060	1	5834	1	0	next
conjunction	positive	5	T_green	hit	J	6581	2	7827229	1	6667	1	0	next
conjunction	positive	1	T_green	hit	J	5458	2	7859231	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	6303	2	7890066	1	6500	1	0	next
conjunction	negative	15	Null	hit	F	17187	2	7921901	1	17335	1	0	next
conjunction	negative	5	Null	hit	F	7801	2	7964571	1	8000	1	0	next
conjunction	negative	5	Null	hit	F	7906	2	7997906	1	8001	1	0	next
conjunction	negative	30	Null	hit	F	14092	2	8031242	1	14168	1	0	next
conjunction	positive	30	T_green	hit	J	9150	2	8070744	1	9334	1	0	next
conjunction	negative	15	Null	hit	F	11282	2	8105413	1	11334	1	0	next
conjunction	negative	1	Null	hit	F	5974	2	8142083	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	5833	2	8173585	1	6000	1	0	next
conjunction	positive	5	T_green	hit	J	5698	2	8204920	1	5834	1	0	next
conjunction	positive	5	T_green	hit	J	6849	2	8236089	1	7000	1	0	next
conjunction	negative	15	Null	hit	F	10676	2	8268424	1	10834	1	0	next
conjunction	negative	15	Null	hit	F	10828	2	8304593	1	11001	1	0	next
conjunction	positive	30	T_green	hit	J	9373	2	8340929	1	9501	1	0	next
conjunction	positive	1	T_green	hit	J	5098	2	8375764	1	5167	1	0	next
conjunction	positive	5	T_green	hit	J	5956	2	8406266	1	6000	1	0	next
conjunction	positive	15	T_green	hit	J	9823	2	8437602	1	10001	1	0	next
conjunction	positive	5	T_green	hit	J	5528	2	8472937	1	5667	1	0	next
conjunction	negative	1	Null	hit	F	7806	2	8503939	1	8001	1	0	next
conjunction	positive	5	T_green	hit	J	10631	2	8537275	1	10834	1	0	next
conjunction	negative	1	Null	hit	F	8863	2	8573444	1	9001	1	0	next
conjunction	positive	1	T_green	hit	J	5888	2	8607779	1	6000	1	0	next
conjunction	positive	15	T_green	hit	J	6717	2	8639115	1	6834	1	0	next
conjunction	negative	30	Null	hit	F	17586	2	8671284	1	17668	1	0	next
conjunction	negative	1	Null	hit	F	6745	2	8714286	1	6834	1	0	next
conjunction	negative	30	Null	hit	F	12016	2	8746455	1	12168	1	0	next
conjunction	positive	15	T_green	hit	J	6354	2	8783957	1	6501	1	0	next
conjunction	negative	30	Null	hit	F	18042	2	8815793	1	18168	1	0	next
conjunction	negative	1	Null	hit	F	6700	2	8859296	1	6834	1	0	next
conjunction	positive	15	T_green	hit	J	5731	2	8891464	1	5834	1	0	next
conjunction	positive	30	T_green	hit	J	5922	2	8922633	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	6429	2	8953968	1	6500	1	0	next
conjunction	positive	15	T_green	hit	J	6273	2	8985804	1	6334	1	0	next
conjunction	negative	15	Null	hit	F	8846	2	9017473	1	9001	1	0	next
conjunction	negative	15	Null	hit	F	12752	2	9051808	1	12834	1	0	next
conjunction	negative	15	Null	hit	F	9464	2	9089977	1	9501	1	0	next
conjunction	negative	15	Null	hit	F	8228	2	9124813	1	8334	1	0	next
conjunction	negative	5	Null	hit	F	7800	2	9183483	1	8001	1	0	next
conjunction	positive	30	T_green	hit	J	17984	2	9216819	1	18168	1	0	next
conjunction	negative	1	Null	hit	F	7283	2	9260322	1	7334	1	0	next
conjunction	positive	15	T_green	hit	J	10293	2	9292990	1	10334	1	0	next
conjunction	negative	15	Null	hit	F	12226	2	9328659	1	12334	1	0	next
conjunction	positive	1	T_green	hit	J	6402	2	9366329	1	6500	1	0	next
conjunction	positive	5	T_green	hit	J	5125	2	9398164	1	5167	1	0	next
conjunction	negative	15	Null	hit	F	13341	2	9428666	1	13501	1	0	next
conjunction	negative	1	Null	hit	F	10829	2	9467502	1	11001	1	0	next
conjunction	negative	15	Null	hit	F	9533	2	9503837	1	9667	1	0	next
conjunction	negative	30	Null	hit	F	9733	2	9538840	1	9834	1	0	next
conjunction	positive	1	T_green	hit	J	5926	2	9574009	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	6271	2	9605344	1	6334	1	0	next
conjunction	positive	5	T_green	hit	J	5643	2	9637013	1	5834	1	0	next
conjunction	positive	5	T_green	hit	J	5354	2	9668182	1	5500	1	0	next
conjunction	positive	5	T_green	hit	J	7001	2	9699017	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	17217	2	9731519	1	17334	1	0	next
conjunction	negative	5	Null	hit	F	9751	2	9774188	1	9834	1	0	next
conjunction	positive	30	T_green	hit	J	6421	2	9809357	1	6500	1	0	next
conjunction	negative	1	Null	hit	F	7228	2	9841193	1	7334	1	0	next
conjunction	negative	30	Null	hit	F	17920	2	9873861	1	18001	1	0	next
conjunction	negative	15	Null	hit	F	7865	2	9917198	1	8001	1	0	next
conjunction	positive	1	T_green	incorrect	F	6850	2	9950533	1	7000	1	0	next
conjunction	negative	5	Null	hit	F	6995	2	9982869	1	7167	1	0	next
conjunction	positive	1	T_green	hit	J	5055	2	10015371	1	5167	1	0	next
conjunction	positive	30	T_green	hit	J	6232	2	10045873	1	6334	1	0	next
conjunction	negative	1	Null	hit	F	9925	2	10077541	1	10001	1	0	next
conjunction	negative	1	Null	hit	F	6108	2	10112877	1	6167	1	0	next
conjunction	negative	5	Null	hit	F	11248	2	10144379	1	11334	1	0	next
conjunction	negative	1	Null	hit	F	7061	2	10181048	1	7167	1	0	next
conjunction	negative	1	Null	hit	F	5280	2	10213550	1	5334	1	0	next
conjunction	positive	30	T_green	hit	J	10133	2	10244219	1	10334	1	0	next
conjunction	negative	5	Null	hit	F	6301	2	10279888	1	6334	1	0	next
conjunction	positive	15	T_green	hit	J	5996	2	10311557	1	6167	1	0	next
conjunction	positive	15	T_green	hit	J	5215	2	10343059	1	5334	1	0	next
conjunction	positive	15	T_green	hit	J	4947	2	10373727	1	5000	1	0	next
conjunction	negative	15	Null	hit	F	11253	2	10404063	1	11334	1	0	next
conjunction	negative	1	Null	hit	F	6903	2	10440732	1	7001	1	0	next
conjunction	negative	30	Null	hit	F	20490	2	10473067	1	20668	1	0	next
conjunction	negative	1	Null	hit	F	9847	2	10519070	1	10001	1	0	next
conjunction	positive	15	T_green	hit	J	9231	2	10554406	1	9334	1	0	next
conjunction	positive	5	T_green	hit	J	6245	2	10589075	1	6334	1	0	next
conjunction	negative	30	Null	hit	F	16658	2	10620743	1	16835	1	0	next
conjunction	positive	5	T_green	hit	J	6969	2	10662913	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	7910	2	10695415	1	8000	1	0	next
conjunction	negative	15	Null	hit	F	8973	2	10728750	1	9167	1	0	next
conjunction	negative	15	Null	hit	F	7272	2	10763253	1	7334	1	0	next
conjunction	positive	30	T_green	incorrect	F	8363	2	10795921	1	8501	1	0	next
conjunction	negative	30	Null	hit	F	22210	2	10829757	1	22335	1	0	next
conjunction	positive	30	T_green	hit	J	14221	2	10877427	1	14334	1	0	next
conjunction	positive	1	T_green	hit	J	5273	2	10917096	1	5334	1	0	next
conjunction	negative	5	Null	hit	F	8202	2	10947764	1	8334	1	0	next
conjunction	positive	15	T_green	hit	J	15496	2	10981433	1	15668	1	0	next
conjunction	positive	15	T_green	hit	J	6816	2	11022436	1	7000	1	0	next
conjunction	positive	30	T_green	hit	J	9519	2	11054771	1	9667	1	0	next
conjunction	negative	1	Null	hit	F	8599	2	11089774	1	8667	1	0	next
conjunction	negative	15	Null	hit	F	10118	2	11123776	1	10167	1	0	next
conjunction	positive	5	T_green	hit	J	6617	2	11159278	1	6667	1	0	next
conjunction	negative	1	Null	hit	F	7416	2	11191280	1	7500	1	0	next
conjunction	positive	5	T_green	hit	J	5461	2	11224116	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	6148	2	11254951	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	4878	2	11286620	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	7503	2	11316955	1	7667	1	0	next
conjunction	positive	5	T_green	hit	J	10022	2	11349957	1	10167	1	0	next
conjunction	positive	1	T_green	hit	J	5561	2	11385460	1	5667	1	0	next
conjunction	negative	1	Null	hit	F	7200	2	11416462	1	7334	1	0	next
conjunction	negative	30	Null	incorrect	J	5572	2	11449130	1	5667	1	0	next
conjunction	negative	30	Null	hit	F	13291	2	11480132	1	13334	1	0	next
conjunction	positive	5	T_green	hit	J	8863	2	11518802	1	9001	1	0	next
conjunction	positive	1	T_green	hit	J	4766	2	11553137	1	4834	1	0	next
conjunction	positive	15	T_green	hit	J	10759	2	11583306	1	10834	1	0	next
conjunction	positive	15	T_green	hit	J	5952	2	11619475	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	5016	2	11650810	1	5167	1	0	next
conjunction	positive	15	T_green	hit	J	5556	2	11681312	1	5667	1	0	next
conjunction	negative	1	Null	hit	F	7514	2	11712314	1	7667	1	0	next
conjunction	negative	5	Null	hit	F	9873	2	11745316	1	10001	1	0	next
conjunction	positive	5	T_green	hit	J	5900	2	11780652	1	6000	1	0	next
conjunction	negative	5	Null	hit	F	7045	2	11811987	1	7167	1	0	next
conjunction	positive	15	T_green	hit	J	10704	2	11844489	1	10834	1	0	next
conjunction	positive	5	T_green	hit	J	6054	2	11880658	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	5114	2	11912160	1	5167	1	0	next
conjunction	negative	1	Null	hit	F	6932	2	11942662	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	4677	2	11974998	1	4834	1	0	next
conjunction	positive	15	T_green	hit	J	9390	2	12005166	1	9501	1	0	next
conjunction	negative	15	Null	hit	F	11515	2	12040002	1	11667	1	0	next
conjunction	negative	30	Null	hit	F	16114	2	12077004	1	16168	1	0	next
conjunction	positive	30	T_green	hit	J	7733	2	12118507	1	7834	1	0	next
conjunction	positive	15	T_green	hit	J	5766	2	12151676	1	5834	1	0	next
conjunction	positive	15	T_green	hit	J	6276	2	12182845	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	5010	2	12214513	1	5167	1	0	next
conjunction	negative	15	Null	hit	F	11786	2	12245015	1	11834	1	0	next
conjunction	positive	1	T_green	hit	J	4700	2	12282184	1	4834	1	0	next
conjunction	positive	5	T_green	hit	J	5890	2	12312353	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	4637	2	12343688	1	4834	1	0	next
conjunction	positive	30	T_green	hit	J	6628	2	12373857	1	6667	1	0	next
conjunction	negative	30	Null	hit	F	16708	2	12405859	1	16834	1	0	next
conjunction	negative	15	Null	hit	F	10220	2	12448029	1	10334	1	0	next
conjunction	negative	5	Null	hit	F	7992	2	12483697	1	8167	1	0	next
conjunction	positive	1	T_green	hit	J	5690	2	12517200	1	5834	1	0	next
conjunction	positive	15	T_green	hit	J	5402	2	12548368	1	5500	1	0	next
conjunction	positive	30	T_green	hit	J	6087	2	12579204	1	6167	1	0	next
