Target_Type	Trial_Type	Display_Size	Target	Response	Key_press	RT	Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur
disjunction	positive	1	S_green	hit	J	7058	2	1060601	1	7167	1	0	next
disjunction	positive	1	X_blue	hit	J	6558	2	1093103	1	6667	1	0	next
disjunction	positive	30	S_green	hit	J	18555	2	1125105	1	18668	1	0	next
disjunction	positive	30	T_blue	hit	J	7513	2	1169108	1	7667	1	0	next
disjunction	positive	1	T_blue	hit	J	4752	2	1202110	1	4834	1	0	next
disjunction	negative	1	Null	hit	F	5625	2	1232279	1	5667	1	0	next
disjunction	negative	15	Null	hit	F	9663	2	1263281	1	9834	1	0	next
disjunction	positive	5	X_blue	hit	J	5375	2	1298450	1	5500	1	0	next
disjunction	positive	5	X_blue	hit	J	6382	2	1329285	1	6500	1	0	next
disjunction	positive	15	S_green	hit	J	6227	2	1361120	1	6334	1	0	next
disjunction	negative	15	Null	hit	F	9119	2	1392789	1	9167	1	0	next
disjunction	negative	30	Null	hit	F	13817	2	1427291	1	14001	1	0	next
disjunction	positive	15	T_blue	hit	J	6640	2	1466627	1	6667	1	0	next
disjunction	positive	30	X_blue	hit	J	6002	2	1498629	1	6167	1	0	next
disjunction	negative	5	Null	hit	F	7457	2	1530131	1	7500	1	0	next
disjunction	positive	1	T_blue	hit	J	6626	2	1562967	1	6834	1	0	next
disjunction	negative	1	Null	incorrect	J	4856	2	1595136	1	5000	1	0	next
disjunction	negative	30	Null	hit	F	13242	2	1625471	1	13334	1	0	next
disjunction	negative	5	Null	hit	F	7373	2	1664140	1	7500	1	0	next
disjunction	positive	30	S_green	hit	J	7661	2	1696975	1	7834	1	0	next
disjunction	positive	1	T_blue	hit	J	5212	2	1730144	1	5334	1	0	next
disjunction	positive	1	T_blue	hit	J	5582	2	1760813	1	5667	1	0	next
disjunction	negative	30	Null	hit	F	12025	2	1791815	1	12167	1	0	next
disjunction	negative	15	Null	hit	F	17402	2	1829317	1	17501	1	0	next
disjunction	positive	1	S_brown	hit	J	5287	2	1872154	1	5334	1	0	next
disjunction	positive	5	S_green	hit	J	8060	2	1902822	1	8167	1	0	next
disjunction	positive	30	X_blue	hit	J	7836	2	1936324	1	8001	1	0	next
disjunction	negative	1	Null	hit	F	7944	2	1969660	1	8001	1	0	next
disjunction	negative	30	Null	hit	F	11249	2	2002995	1	11334	1	0	next
disjunction	positive	30	S_green	hit	J	7218	2	2039664	1	7334	1	0	next
disjunction	negative	1	Null	hit	F	7830	2	2072333	1	8000	1	0	next
disjunction	negative	1	Null	hit	F	8097	2	2105669	1	8167	1	0	next
disjunction	negative	15	Null	hit	F	10596	2	2139171	1	10667	1	0	next
disjunction	positive	1	T_blue	hit	J	6275	2	2175173	1	6334	1	0	next
disjunction	positive	15	T_blue	hit	J	8207	2	2206842	1	8334	1	0	next
disjunction	positive	5	S_brown	hit	J	8938	2	2240511	1	9001	1	0	next
disjunction	positive	15	T_blue	hit	J	6284	2	2274846	1	6334	1	0	next
disjunction	positive	30	T_blue	hit	J	6936	2	2306515	1	7000	1	0	next
disjunction	negative	5	Null	hit	F	10122	2	2338850	1	10167	1	0	next
disjunction	negative	5	Null	hit	F	12218	2	2374353	1	12334	1	0	next
disjunction	negative	15	Null	hit	F	12470	2	2412022	1	12667	1	0	next
disjunction	positive	1	S_brown	hit	J	6633	2	2450024	1	6667	1	0	next
disjunction	negative	1	Null	hit	F	6791	2	2482026	1	6834	1	0	next
disjunction	negative	1	Null	hit	F	6462	2	2514195	1	6667	1	0	next
disjunction	negative	1	Null	hit	F	5822	2	2546197	1	6000	1	0	next
disjunction	negative	5	Null	hit	F	13365	2	2577533	1	13501	1	0	next
disjunction	positive	5	X_blue	hit	J	6851	2	2616368	1	7000	1	0	next
disjunction	negative	5	Null	hit	F	7156	2	2648704	1	7334	1	0	next
disjunction	negative	5	Null	hit	F	6488	2	2681373	1	6667	1	0	next
disjunction	positive	5	S_green	hit	J	6167	2	2713375	1	6334	1	0	next
disjunction	negative	1	Null	hit	F	5217	2	2745043	1	5334	1	0	next
disjunction	positive	1	T_blue	hit	J	5270	2	2775712	1	5334	1	0	next
disjunction	positive	15	T_blue	hit	J	6763	2	2806381	1	6834	1	0	next
disjunction	negative	15	Null	hit	F	10279	2	2838550	1	10334	1	0	next
disjunction	negative	5	Null	hit	F	5168	2	2874219	1	5334	1	0	next
disjunction	negative	30	Null	hit	F	10660	2	2904887	1	10834	1	0	next
disjunction	negative	5	Null	hit	F	7452	2	2941056	1	7500	1	0	next
disjunction	negative	15	Null	hit	F	6137	2	2973892	1	6334	1	0	next
disjunction	negative	30	Null	hit	F	8709	2	3005560	1	8834	1	0	next
disjunction	positive	1	X_blue	hit	J	4942	2	3039729	1	5000	1	0	next
disjunction	negative	15	Null	hit	F	6924	2	3070065	1	7000	1	0	next
disjunction	positive	15	S_green	hit	J	11231	2	3102400	1	11334	1	0	next
disjunction	negative	15	Null	hit	F	11843	2	3139069	1	12001	1	0	next
disjunction	negative	5	Null	hit	F	5707	2	3176405	1	5834	1	0	next
disjunction	negative	30	Null	hit	F	11661	2	3207574	1	11834	1	0	next
disjunction	positive	1	T_blue	hit	J	5533	2	3244743	1	5667	1	0	next
disjunction	negative	30	Null	hit	F	13250	2	3275745	1	13334	1	0	next
disjunction	negative	5	Null	hit	F	8664	2	3314414	1	8834	1	0	next
disjunction	positive	5	X_blue	hit	J	5695	2	3348583	1	5834	1	0	next
disjunction	negative	5	Null	hit	F	6685	2	3379751	1	6834	1	0	next
disjunction	negative	5	Null	hit	F	11961	2	3411920	1	12001	1	0	next
disjunction	negative	15	Null	hit	F	7264	2	3449256	1	7334	1	0	next
disjunction	negative	30	Null	hit	F	4035	2	3481925	1	4167	1	0	next
disjunction	negative	5	Null	hit	F	6218	2	3511427	1	6334	1	0	next
disjunction	negative	30	Null	hit	F	6389	2	3543095	1	6500	1	0	next
disjunction	negative	30	Null	hit	F	4952	2	3574931	1	5000	1	0	next
disjunction	negative	30	Null	hit	F	14938	2	3605266	1	15001	1	0	next
disjunction	positive	15	S_green	hit	J	10762	2	3645602	1	10834	1	0	next
disjunction	negative	30	Null	hit	F	13158	2	3681771	1	13334	1	0	next
disjunction	positive	30	T_blue	hit	J	6328	2	3720440	1	6500	1	0	next
disjunction	positive	15	X_blue	hit	J	8254	2	3752275	1	8334	1	0	next
disjunction	positive	30	X_blue	hit	J	6423	2	3785944	1	6500	1	0	next
disjunction	positive	15	S_brown	hit	J	8350	2	3817780	1	8501	1	0	next
disjunction	positive	1	X_blue	hit	J	6677	2	3851615	1	6834	1	0	next
disjunction	negative	30	Null	hit	F	12109	2	3883784	1	12167	1	0	next
disjunction	positive	30	S_green	hit	J	11087	2	3921286	1	11167	1	0	next
disjunction	positive	5	S_green	hit	J	8827	2	3957789	1	9001	1	0	next
disjunction	positive	30	S_green	hit	J	6330	2	3992124	1	6500	1	0	next
disjunction	positive	5	S_green	hit	J	5217	2	4023960	1	5334	1	0	next
disjunction	negative	30	Null	hit	F	13268	2	4054628	1	13334	1	0	next
disjunction	positive	30	S_brown	hit	J	6920	2	4093298	1	7001	1	0	next
disjunction	positive	5	X_blue	hit	J	5146	2	4125633	1	5334	1	0	next
disjunction	positive	15	X_blue	hit	J	5677	2	4156302	1	5834	1	0	next
disjunction	positive	15	S_green	incorrect	F	11469	2	4187470	1	11667	1	0	next
disjunction	positive	15	S_green	hit	J	10789	2	4224473	1	10834	1	0	next
disjunction	positive	5	S_brown	hit	J	9500	2	4260642	1	9667	1	0	next
disjunction	positive	30	S_brown	hit	J	11140	2	4295644	1	11334	1	0	next
disjunction	positive	5	S_brown	hit	J	5350	2	4332313	1	5500	1	0	next
disjunction	positive	15	S_brown	hit	J	10355	2	4363148	1	10501	1	0	next
disjunction	positive	15	S_brown	hit	J	12762	2	4398984	1	12834	1	0	next
disjunction	positive	30	S_brown	hit	J	6272	2	4437153	1	6334	1	0	next
disjunction	positive	15	S_brown	hit	J	5325	2	4468822	1	5500	1	0	next
disjunction	positive	30	S_brown	hit	J	5690	2	4499657	1	5834	1	0	next
conjunction	negative	5	Null	incorrect	J	7785	2	4819011	1	7834	1	0	next
conjunction	positive	15	T_green	incorrect	F	13177	2	4852180	1	13334	1	0	next
conjunction	positive	30	T_green	hit	J	18028	2	4890849	1	18168	1	0	next
conjunction	negative	15	Null	hit	F	19647	2	4934352	1	19835	1	0	next
conjunction	negative	1	Null	incorrect	J	7597	2	4979522	1	7667	1	0	next
conjunction	positive	5	T_green	hit	J	36358	2	5012524	1	36502	1	0	next
conjunction	positive	1	T_green	hit	J	6362	2	5074361	1	6500	1	0	next
conjunction	positive	30	T_green	hit	J	9886	2	5106197	1	10001	1	0	next
conjunction	negative	30	Null	hit	F	22394	2	5141532	1	22501	1	0	next
conjunction	negative	1	Null	hit	F	8958	2	5189369	1	9001	1	0	next
conjunction	positive	1	T_green	incorrect	F	4861	2	5223704	1	5000	1	0	next
conjunction	negative	15	Null	hit	F	11809	2	5254040	1	12001	1	0	next
conjunction	negative	5	Null	incorrect	J	19752	2	5291375	1	19835	1	0	next
conjunction	negative	1	Null	hit	F	8984	2	5336545	1	9167	1	0	next
conjunction	positive	1	T_green	hit	J	6804	2	5371047	1	6834	1	0	next
conjunction	negative	15	Null	hit	F	11756	2	5403216	1	11834	1	0	next
conjunction	positive	15	T_green	hit	J	22749	2	5440385	1	22835	1	0	next
conjunction	negative	5	Null	hit	F	15699	2	5488555	1	15834	1	0	next
conjunction	positive	5	T_green	hit	J	6690	2	5529724	1	6834	1	0	next
conjunction	positive	5	T_green	hit	J	6361	2	5561893	1	6500	1	0	next
conjunction	negative	5	Null	hit	F	10529	2	5593728	1	10667	1	0	next
conjunction	positive	5	T_green	incorrect	F	9407	2	5629731	1	9501	1	0	next
conjunction	positive	5	T_green	hit	J	8333	2	5664566	1	8501	1	0	next
conjunction	negative	15	Null	hit	F	15778	2	5698402	1	15834	1	0	next
conjunction	negative	1	Null	incorrect	J	8849	2	5739571	1	9001	1	0	next
conjunction	negative	15	Null	hit	F	25716	2	5773907	1	25835	1	0	next
conjunction	negative	30	Null	hit	F	65908	2	5825077	1	66004	1	0	next
conjunction	positive	5	T_green	hit	J	7848	2	5916416	1	8000	1	0	next
conjunction	positive	5	T_green	hit	J	10676	2	5949751	1	10834	1	0	next
conjunction	negative	1	Null	hit	F	11949	2	5985920	1	12001	1	0	next
conjunction	negative	5	Null	hit	F	9812	2	6023256	1	10001	1	0	next
conjunction	positive	30	T_green	hit	J	25837	2	6058592	1	26002	1	0	next
conjunction	positive	15	T_green	hit	J	17382	2	6109928	1	17501	1	0	next
conjunction	negative	1	Null	hit	F	8625	2	6152765	1	8667	1	0	next
conjunction	negative	15	Null	hit	F	14787	2	6186767	1	14834	1	0	next
conjunction	negative	1	Null	hit	F	8218	2	6226936	1	8334	1	0	next
conjunction	negative	30	Null	hit	F	22550	2	6260605	1	22668	1	0	next
conjunction	negative	5	Null	hit	F	9107	2	6308608	1	9167	1	0	next
conjunction	positive	5	T_green	hit	J	7245	2	6343110	1	7334	1	0	next
conjunction	negative	15	Null	hit	F	13778	2	6375779	1	13834	1	0	next
conjunction	positive	1	T_green	hit	J	5971	2	6414948	1	6167	1	0	next
conjunction	positive	15	T_green	hit	J	12069	2	6446450	1	12168	1	0	next
conjunction	positive	30	T_green	incorrect	F	24809	2	6483953	1	25002	1	0	next
conjunction	positive	30	T_green	hit	J	21351	2	6534289	1	21501	1	0	next
conjunction	negative	1	Null	hit	F	9715	2	6581126	1	9834	1	0	next
conjunction	negative	1	Null	hit	F	4947	2	6616295	1	5000	1	0	next
conjunction	positive	5	T_green	hit	J	8375	2	6646630	1	8501	1	0	next
conjunction	negative	30	Null	hit	F	27341	2	6680465	1	27502	1	0	next
conjunction	negative	1	Null	hit	F	6023	2	6733302	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	6044	2	6764804	1	6167	1	0	next
conjunction	negative	1	Null	hit	F	11023	2	6796306	1	11167	1	0	next
conjunction	negative	1	Null	incorrect	J	5401	2	6832809	1	5500	1	0	next
conjunction	negative	5	Null	hit	F	11846	2	6863644	1	12001	1	0	next
conjunction	positive	5	T_green	hit	J	10992	2	6900980	1	11167	1	0	next
conjunction	negative	15	Null	hit	F	18648	2	6937482	1	18835	1	0	next
conjunction	negative	5	Null	hit	F	9046	2	6981652	1	9167	1	0	next
conjunction	negative	1	Null	hit	F	7180	2	7016154	1	7334	1	0	next
conjunction	negative	5	Null	hit	F	7472	2	7048823	1	7667	1	0	next
conjunction	positive	1	T_green	hit	J	5511	2	7081825	1	5667	1	0	next
conjunction	positive	30	T_green	hit	J	11471	2	7112827	1	11667	1	0	next
conjunction	negative	15	Null	hit	F	15269	2	7149829	1	15334	1	0	next
conjunction	positive	15	T_green	hit	J	16040	2	7190499	1	16168	1	0	next
conjunction	positive	15	T_green	hit	J	6219	2	7232001	1	6334	1	0	next
conjunction	negative	15	Null	hit	F	12950	2	7263670	1	13001	1	0	next
conjunction	positive	30	T_green	incorrect	F	10456	2	7302006	1	10501	1	0	next
conjunction	positive	1	T_green	hit	J	6781	2	7337841	1	6834	1	0	next
conjunction	negative	30	Null	hit	F	30454	2	7370010	1	30502	1	0	next
conjunction	positive	15	T_green	hit	J	8539	2	7425847	1	8667	1	0	next
conjunction	negative	5	Null	hit	F	9897	2	7459849	1	10001	1	0	next
conjunction	negative	30	Null	hit	F	22243	2	7495185	1	22335	1	0	next
conjunction	positive	30	T_green	hit	J	11853	2	7542855	1	12001	1	0	next
conjunction	positive	1	T_green	hit	J	6999	2	7580190	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	9856	2	7612693	1	10001	1	0	next
conjunction	negative	5	Null	hit	F	9561	2	7648028	1	9667	1	0	next
conjunction	negative	15	Null	hit	F	13441	2	7683031	1	13501	1	0	next
conjunction	negative	1	Null	hit	F	8205	2	7721866	1	8334	1	0	next
conjunction	negative	30	Null	hit	F	16459	2	7755535	1	16501	1	0	next
conjunction	negative	30	Null	hit	F	13183	2	7797371	1	13334	1	0	next
conjunction	positive	5	T_green	hit	J	9876	2	7836040	1	10001	1	0	next
conjunction	negative	30	Null	hit	F	16939	2	7871376	1	17001	1	0	next
conjunction	negative	1	Null	hit	F	7246	2	7913712	1	7334	1	0	next
conjunction	negative	15	Null	hit	F	10735	2	7946381	1	10834	1	0	next
conjunction	positive	1	T_green	hit	J	6730	2	7982550	1	6834	1	0	next
conjunction	positive	1	T_green	hit	J	4961	2	8014719	1	5000	1	0	next
conjunction	negative	1	Null	hit	F	7425	2	8045054	1	7500	1	0	next
conjunction	negative	30	Null	hit	F	16192	2	8077889	1	16334	1	0	next
conjunction	positive	15	T_green	hit	J	10362	2	8119559	1	10501	1	0	next
conjunction	negative	15	Null	hit	F	14529	2	8155394	1	14668	1	0	next
conjunction	negative	5	Null	hit	F	12926	2	8195397	1	13001	1	0	next
conjunction	positive	1	T_green	hit	J	6114	2	8233733	1	6167	1	0	next
conjunction	negative	15	Null	hit	F	11893	2	8265235	1	12001	1	0	next
conjunction	positive	15	T_green	hit	J	13116	2	8302571	1	13167	1	0	next
conjunction	negative	5	Null	hit	F	7737	2	8341073	1	7834	1	0	next
conjunction	positive	5	T_green	hit	J	7367	2	8374242	1	7500	1	0	next
conjunction	negative	5	Null	hit	F	15814	2	8407077	1	16001	1	0	next
conjunction	positive	15	T_green	hit	J	7598	2	8448414	1	7667	1	0	next
conjunction	positive	15	T_green	hit	J	12516	2	8481416	1	12668	1	0	next
conjunction	positive	5	T_green	hit	J	6997	2	8519418	1	7167	1	0	next
conjunction	negative	15	Null	hit	F	11454	2	8551920	1	11501	1	0	next
conjunction	negative	15	Null	hit	F	25019	2	8588756	1	25168	1	0	next
conjunction	negative	30	Null	hit	F	19317	2	8639259	1	19501	1	0	next
conjunction	positive	30	T_green	incorrect	F	9842	2	8684095	1	10001	1	0	next
conjunction	negative	5	Null	hit	F	8425	2	8719431	1	8501	1	0	next
conjunction	positive	5	T_green	hit	J	9633	2	8753267	1	9834	1	0	next
conjunction	positive	5	T_green	hit	J	21024	2	8788436	1	21168	1	0	next
conjunction	positive	30	T_green	hit	J	19643	2	8834939	1	19835	1	0	next
conjunction	negative	30	Null	incorrect	J	14636	2	8880108	1	14834	1	0	next
conjunction	negative	30	Null	hit	F	20387	2	8920277	1	20501	1	0	next
conjunction	negative	30	Null	hit	F	18392	2	8966114	1	18501	1	0	next
conjunction	negative	30	Null	hit	F	15994	2	9009950	1	16168	1	0	next
conjunction	positive	5	T_green	hit	J	7295	2	9051453	1	7500	1	0	next
conjunction	negative	30	Null	hit	F	17342	2	9084288	1	17501	1	0	next
conjunction	positive	1	T_green	hit	J	6343	2	9127124	1	6500	1	0	next
conjunction	positive	30	T_green	hit	J	10991	2	9158960	1	11167	1	0	next
conjunction	positive	15	T_green	incorrect	F	10489	2	9195462	1	10667	1	0	next
conjunction	positive	1	T_green	hit	J	6646	2	9231464	1	6834	1	0	next
conjunction	positive	30	T_green	hit	J	10159	2	9263633	1	10334	1	0	next
conjunction	positive	30	T_green	hit	J	7772	2	9299302	1	7834	1	0	next
conjunction	positive	30	T_green	hit	J	5804	2	9332471	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	5669	2	9363806	1	5834	1	0	next
conjunction	positive	30	T_green	hit	J	18662	2	9394975	1	18834	1	0	next
conjunction	positive	1	T_green	hit	J	5693	2	9439144	1	5834	1	0	next
conjunction	positive	1	T_green	hit	J	5403	2	9470313	1	5500	1	0	next
conjunction	positive	15	T_green	hit	J	9609	2	9501148	1	9667	1	0	next
conjunction	positive	30	T_green	incorrect	F	23090	2	9536151	1	23168	1	0	next
conjunction	positive	15	T_green	hit	J	11387	2	9584654	1	11501	1	0	next
conjunction	positive	15	T_green	hit	J	15352	2	9621490	1	15501	1	0	next
conjunction	positive	15	T_green	hit	J	14838	2	9662326	1	15001	1	0	next
conjunction	negative	30	Null	hit	F	26223	2	9861505	1	26335	1	0	next
conjunction	negative	30	Null	hit	F	17753	2	9913175	1	17834	1	0	next
conjunction	positive	15	T_green	hit	J	17305	2	9956345	1	17501	1	0	next
conjunction	positive	15	T_green	hit	J	12711	2	9999181	1	12834	1	0	next
conjunction	negative	1	Null	hit	F	9583	2	10037350	1	9667	1	0	next
conjunction	positive	15	T_green	hit	J	9144	2	10072352	1	9334	1	0	next
conjunction	negative	1	Null	hit	F	6315	2	10107021	1	6500	1	0	next
conjunction	positive	15	T_green	incorrect	F	8237	2	10138856	1	8334	1	0	next
conjunction	negative	5	Null	hit	F	10252	2	10172525	1	10334	1	0	next
conjunction	negative	5	Null	hit	F	9144	2	10208194	1	9334	1	0	next
conjunction	negative	30	Null	hit	F	17195	2	10242863	1	17334	1	0	next
conjunction	negative	1	Null	hit	F	8768	2	10285533	1	8834	1	0	next
conjunction	positive	1	T_green	hit	J	23401	2	10319702	1	23502	1	0	next
conjunction	positive	1	T_green	hit	J	5602	2	10368538	1	5667	1	0	next
conjunction	positive	1	T_green	hit	J	5803	2	10399540	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	6305	2	10430875	1	6334	1	0	next
conjunction	positive	30	T_green	hit	J	12400	2	10462544	1	12501	1	0	next
conjunction	negative	1	Null	hit	F	7684	2	10500380	1	7834	1	0	next
conjunction	negative	1	Null	hit	F	6997	2	10533549	1	7167	1	0	next
conjunction	negative	30	Null	hit	F	20897	2	10566051	1	21001	1	0	next
conjunction	positive	5	T_green	hit	J	10881	2	10612387	1	11001	1	0	next
conjunction	negative	15	Null	hit	F	13104	2	10648723	1	13168	1	0	next
conjunction	positive	1	T_green	incorrect	F	8843	2	10687225	1	9001	1	0	next
conjunction	positive	5	T_green	hit	J	7631	2	10721561	1	7834	1	0	next
conjunction	positive	15	T_green	hit	J	9181	2	10754730	1	9334	1	0	next
conjunction	negative	30	Null	hit	F	16434	2	10789399	1	16501	1	0	next
conjunction	negative	5	Null	hit	F	8039	2	10831235	1	8167	1	0	next
conjunction	negative	15	Null	hit	F	9098	2	10864737	1	9167	1	0	next
conjunction	positive	5	T_green	hit	J	7877	2	10899239	1	8000	1	0	next
conjunction	positive	1	T_green	hit	J	7341	2	10932575	1	7500	1	0	next
conjunction	negative	1	Null	hit	F	10028	2	10965410	1	10167	1	0	next
conjunction	positive	30	T_green	hit	J	9086	2	11000912	1	9167	1	0	next
conjunction	negative	15	Null	hit	F	16502	2	11035415	1	16668	1	0	next
conjunction	negative	15	Null	hit	F	12104	2	11077417	1	12167	1	0	next
conjunction	positive	1	T_green	hit	J	6922	2	11114920	1	7000	1	0	next
conjunction	negative	5	Null	hit	F	6587	2	11147255	1	6667	1	0	next
conjunction	positive	30	T_green	hit	J	8986	2	11179257	1	9167	1	0	next
conjunction	positive	5	T_green	hit	J	5843	2	11213760	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	8109	2	11245095	1	8167	1	0	next
conjunction	negative	1	Null	hit	F	7566	2	11278597	1	7667	1	0	next
conjunction	negative	15	Null	hit	F	43367	2	11311599	1	43503	1	0	next
conjunction	positive	1	T_green	hit	J	8771	2	11380437	1	8834	1	0	next
conjunction	positive	30	T_green	hit	J	18763	2	11414606	1	18835	1	0	next
conjunction	negative	5	Null	hit	F	8995	2	11458775	1	9167	1	0	next
conjunction	negative	30	Null	hit	F	18013	2	11493278	1	18168	1	0	next
conjunction	positive	30	T_green	hit	J	21393	2	11536780	1	21501	1	0	next
conjunction	negative	30	Null	incorrect	J	28802	2	11583617	1	29002	1	0	next
conjunction	negative	1	Null	hit	F	12859	2	11637954	1	13001	1	0	next
conjunction	positive	30	T_green	hit	J	15967	2	11676290	1	16168	1	0	next
conjunction	positive	30	T_green	hit	J	6625	2	11717792	1	6667	1	0	next
conjunction	positive	15	T_green	hit	J	9343	2	11749794	1	9501	1	0	next
conjunction	negative	30	Null	hit	F	19470	2	11784630	1	19668	1	0	next
conjunction	negative	5	Null	hit	F	11908	2	11829633	1	12001	1	0	next
conjunction	negative	1	Null	hit	F	20970	2	11866969	1	21168	1	0	next
conjunction	negative	30	Null	hit	F	14951	2	11913472	1	15001	1	0	next
conjunction	negative	5	Null	hit	F	7416	2	11953808	1	7501	1	0	next
conjunction	negative	30	Null	hit	F	16501	2	11986643	1	16668	1	0	next
conjunction	negative	5	Null	hit	F	6660	2	12028646	1	6834	1	0	next
conjunction	negative	1	Null	hit	F	5692	2	12060814	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	6843	2	12091983	1	7000	1	0	next
conjunction	negative	15	Null	hit	F	9069	2	12124319	1	9167	1	0	next
conjunction	negative	30	Null	hit	F	9448	2	12158821	1	9501	1	0	next
conjunction	negative	5	Null	hit	F	6133	2	12193656	1	6334	1	0	next
conjunction	negative	30	Null	hit	F	12226	2	12225325	1	12334	1	0	next
conjunction	positive	5	T_green	hit	J	7198	2	12262994	1	7334	1	0	next
conjunction	negative	5	Null	hit	F	6528	2	12295663	1	6667	1	0	next
conjunction	negative	5	Null	hit	F	8931	2	12327665	1	9001	1	0	next
conjunction	negative	1	Null	hit	F	7712	2	12362001	1	7834	1	0	next
conjunction	positive	30	T_green	hit	J	8145	2	12395170	1	8334	1	0	next
conjunction	positive	1	T_green	hit	J	5676	2	12428838	1	5834	1	0	next
conjunction	negative	15	Null	hit	F	7469	2	12460007	1	7667	1	0	next
conjunction	positive	1	T_green	hit	J	5345	2	12493009	1	5500	1	0	next
conjunction	negative	30	Null	hit	F	14995	2	12523845	1	15168	1	0	next
conjunction	positive	1	T_green	hit	J	6009	2	12564347	1	6167	1	0	next
conjunction	positive	5	T_green	hit	J	6029	2	12595849	1	6167	1	0	next
conjunction	negative	15	Null	hit	F	11490	2	12627351	1	11667	1	0	next
conjunction	negative	30	Null	hit	F	11449	2	12664354	1	11501	1	0	next
conjunction	negative	1	Null	hit	F	5174	2	12701189	1	5334	1	0	next
conjunction	negative	5	Null	hit	F	9066	2	12731858	1	9167	1	0	next
conjunction	positive	15	T_green	incorrect	F	11044	2	12766360	1	11167	1	0	next
conjunction	negative	1	Null	hit	F	7021	2	12802863	1	7167	1	0	next
conjunction	positive	15	T_green	hit	J	8121	2	12835365	1	8167	1	0	next
conjunction	negative	30	Null	hit	F	11900	2	12868867	1	12001	1	0	next
conjunction	positive	5	T_green	hit	J	13126	2	12906203	1	13334	1	0	next
conjunction	positive	5	T_green	hit	J	6137	2	12944872	1	6167	1	0	next
conjunction	negative	15	Null	hit	F	12554	2	12976374	1	12667	1	0	next
conjunction	positive	1	T_green	hit	J	5914	2	13014376	1	6000	1	0	next
conjunction	positive	15	T_green	hit	J	6740	2	13045712	1	6834	1	0	next
conjunction	negative	1	Null	hit	F	8332	2	13077880	1	8501	1	0	next
conjunction	positive	5	T_green	hit	J	7295	2	13111716	1	7334	1	0	next
conjunction	positive	30	T_green	hit	J	13667	2	13144385	1	13834	1	0	next
conjunction	negative	15	Null	hit	F	14020	2	13183554	1	14168	1	0	next
conjunction	negative	15	Null	hit	F	8920	2	13223057	1	9001	1	0	next
conjunction	positive	30	T_green	hit	J	7864	2	13257392	1	8000	1	0	next
conjunction	negative	15	Null	hit	F	12290	2	13290728	1	12334	1	0	next
conjunction	positive	30	T_green	incorrect	F	11742	2	13328397	1	11834	1	0	next
conjunction	negative	15	Null	hit	F	9293	2	13365566	1	9334	1	0	next
conjunction	negative	5	Null	hit	F	6786	2	13400235	1	6834	1	0	next
conjunction	positive	15	T_green	hit	J	10938	2	13432403	1	11001	1	0	next
conjunction	negative	30	Null	hit	F	17802	2	13468739	1	17834	1	0	next
conjunction	positive	5	T_green	hit	J	5993	2	13511909	1	6167	1	0	next
conjunction	positive	5	T_green	hit	J	5692	2	13543411	1	5834	1	0	next
