Target_Type	Trial_Type	Display_Size	Target	Response	Key_press	RT	Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur
disjunction	negative	5	Null	hit	F	8739	2	2719563	1	8834	1	0	next
disjunction	positive	5	T_blue	hit	J	6411	2	2753732	1	6500	1	0	next
disjunction	positive	30	X_blue	hit	J	6892	2	2785567	1	7000	1	0	next
disjunction	negative	15	Null	hit	F	9442	2	2817903	1	9501	1	0	next
disjunction	negative	1	Null	incorrect	J	5487	2	2852738	1	5667	1	0	next
disjunction	positive	1	S_brown	hit	J	6006	2	2883740	1	6167	1	0	next
disjunction	negative	5	Null	hit	F	7305	2	2915242	1	7500	1	0	next
disjunction	negative	5	Null	hit	F	9186	2	2948078	1	9334	1	0	next
disjunction	positive	30	T_blue	hit	J	6199	2	2982747	1	6334	1	0	next
disjunction	negative	15	Null	hit	F	9092	2	3014416	1	9167	1	0	next
disjunction	positive	1	T_blue	hit	J	13950	2	3048918	1	14001	1	0	next
disjunction	negative	15	Null	hit	F	12378	2	3088254	1	12501	1	0	next
disjunction	positive	30	S_brown	incorrect	F	8780	2	3126089	1	8834	1	0	next
disjunction	positive	5	S_green	hit	J	8058	2	3160258	1	8167	1	0	next
disjunction	positive	1	X_blue	incorrect	F	15833	2	3193760	1	16001	1	0	next
disjunction	positive	1	T_blue	hit	J	5056	2	3235096	1	5167	1	0	next
disjunction	positive	30	X_blue	hit	J	5438	2	3265598	1	5500	1	0	next
disjunction	negative	30	Null	hit	F	8680	2	3296434	1	8834	1	0	next
disjunction	negative	1	Null	hit	F	18994	2	3330603	1	19168	1	0	next
disjunction	positive	15	X_blue	hit	J	4732	2	3375105	1	4834	1	0	next
disjunction	negative	15	Null	hit	F	8489	2	3405274	1	8667	1	0	next
disjunction	negative	30	Null	hit	F	9361	2	3439276	1	9501	1	0	next
disjunction	positive	5	S_green	hit	J	7969	2	3474112	1	8167	1	0	next
disjunction	negative	5	Null	hit	F	6467	2	3507614	1	6500	1	0	next
disjunction	negative	15	Null	incorrect	J	13674	2	3539449	1	13834	1	0	next
disjunction	positive	15	T_blue	hit	J	5706	2	3578618	1	5834	1	0	next
disjunction	positive	15	X_blue	hit	J	6694	2	3609787	1	6834	1	0	next
disjunction	negative	1	Null	hit	F	10366	2	3641956	1	10501	1	0	next
disjunction	negative	1	Null	hit	F	7176	2	3677791	1	7334	1	0	next
disjunction	positive	1	S_green	hit	J	10185	2	3710460	1	10334	1	0	next
disjunction	negative	30	Null	hit	F	7958	2	3746129	1	8000	1	0	next
disjunction	positive	15	X_blue	hit	J	7903	2	3779465	1	8000	1	0	next
disjunction	negative	1	Null	hit	F	6410	2	3812800	1	6500	1	0	next
disjunction	positive	5	S_brown	hit	J	11213	2	3844635	1	11334	1	0	next
disjunction	positive	1	T_blue	hit	J	7987	2	3881305	1	8167	1	0	next
disjunction	negative	5	Null	hit	F	6805	2	3914807	1	7000	1	0	next
disjunction	positive	1	S_brown	hit	J	8708	2	3947142	1	8834	1	0	next
disjunction	positive	1	T_blue	hit	J	4783	2	3981311	1	4834	1	0	next
disjunction	positive	1	T_blue	hit	J	5975	2	4011479	1	6167	1	0	next
disjunction	negative	30	Null	hit	F	7916	2	4042982	1	8000	1	0	next
disjunction	positive	15	S_green	hit	J	6420	2	4076317	1	6500	1	0	next
disjunction	positive	15	T_blue	hit	J	6265	2	4108152	1	6334	1	0	next
disjunction	positive	1	S_green	hit	J	7553	2	4139821	1	7667	1	0	next
disjunction	positive	15	S_green	hit	J	8317	2	4172823	1	8501	1	0	next
disjunction	positive	15	S_green	hit	J	5199	2	4206659	1	5334	1	0	next
disjunction	positive	15	S_green	hit	J	9092	2	4237327	1	9167	1	0	next
disjunction	negative	30	Null	hit	F	14433	2	4271830	1	14501	1	0	next
disjunction	negative	30	Null	hit	F	17158	2	4311665	1	17334	1	0	next
disjunction	negative	30	Null	hit	F	6489	2	4354335	1	6667	1	0	next
disjunction	negative	1	Null	hit	F	10488	2	4386337	1	10667	1	0	next
disjunction	negative	30	Null	hit	F	8242	2	4422339	1	8334	1	0	next
disjunction	negative	30	Null	hit	F	4979	2	4456008	1	5167	1	0	next
disjunction	negative	30	Null	hit	F	5035	2	4486510	1	5167	1	0	next
disjunction	negative	30	Null	hit	F	4612	2	4517012	1	4667	1	0	next
conjunction	positive	1	T_green	incorrect	F	13862	2	4829532	1	14001	1	0	next
conjunction	positive	5	T_green	incorrect	F	9089	2	4868868	1	9167	1	0	next
conjunction	positive	30	T_green	incorrect	F	13628	2	4903370	1	13667	1	0	next
conjunction	negative	1	Null	incorrect	J	33023	2	4942373	1	33169	1	0	next
conjunction	negative	30	Null	hit	F	28122	2	5000876	1	28168	1	0	next
conjunction	positive	1	T_green	incorrect	F	17981	2	5054380	1	18168	1	0	next
conjunction	positive	1	T_green	hit	J	5840	2	5097883	1	6000	1	0	next
conjunction	negative	30	Null	hit	F	13705	2	5129218	1	13834	1	0	next
conjunction	negative	30	Null	hit	F	6373	2	5168387	1	6500	1	0	next
conjunction	negative	1	Null	incorrect	J	8462	2	5200222	1	8501	1	0	next
conjunction	positive	30	T_green	incorrect	F	28705	2	5234058	1	28835	1	0	next
conjunction	negative	15	Null	hit	F	15661	2	5288228	1	15834	1	0	next
conjunction	positive	5	T_green	incorrect	F	9529	2	5329397	1	9667	1	0	next
conjunction	negative	1	Null	hit	F	9728	2	5364400	1	9834	1	0	next
conjunction	positive	15	T_green	hit	J	19843	2	5399569	1	20001	1	0	next
conjunction	negative	5	Null	hit	F	7786	2	5444905	1	7834	1	0	next
conjunction	positive	5	T_green	hit	J	5178	2	5478074	1	5334	1	0	next
conjunction	positive	30	T_green	hit	J	12109	2	5508742	1	12167	1	0	next
conjunction	positive	5	T_green	hit	J	5808	2	5546245	1	6000	1	0	next
conjunction	positive	5	T_green	hit	J	4395	2	5577580	1	4500	1	0	next
conjunction	negative	1	Null	hit	F	6878	2	5607415	1	7000	1	0	next
conjunction	negative	1	Null	hit	F	7344	2	5639751	1	7500	1	0	next
conjunction	positive	5	T_green	hit	J	9551	2	5672586	1	9667	1	0	next
conjunction	negative	30	Null	hit	F	26708	2	5707588	1	26835	1	0	next
conjunction	positive	15	T_green	incorrect	F	13261	2	5759758	1	13334	1	0	next
conjunction	negative	15	Null	hit	F	16192	2	5798428	1	16334	1	0	next
conjunction	negative	30	Null	hit	F	24603	2	5840097	1	24668	1	0	next
conjunction	positive	1	T_green	hit	J	6601	2	5890100	1	6667	1	0	next
conjunction	positive	30	T_green	hit	J	15078	2	5922102	1	15168	1	0	next
conjunction	positive	15	T_green	incorrect	F	13460	2	5962605	1	13501	1	0	next
conjunction	negative	15	Null	hit	F	19264	2	6001441	1	19335	1	0	next
conjunction	positive	5	T_green	hit	J	7554	2	6046110	1	7667	1	0	next
conjunction	negative	15	Null	hit	F	14394	2	6079112	1	14501	1	0	next
conjunction	positive	5	T_green	hit	J	5758	2	6118948	1	5834	1	0	next
conjunction	negative	15	Null	hit	F	19390	2	6150117	1	19501	1	0	next
conjunction	positive	1	T_green	hit	J	13918	2	6194953	1	14001	1	0	next
conjunction	negative	15	Null	hit	F	32021	2	6234289	1	32169	1	0	next
conjunction	positive	30	T_green	incorrect	F	16280	2	6291793	1	16334	1	0	next
conjunction	positive	1	T_green	hit	J	9490	2	6333462	1	9667	1	0	next
conjunction	negative	1	Null	hit	F	12730	2	6368464	1	12834	1	0	next
conjunction	negative	30	Null	hit	F	21442	2	6406633	1	21501	1	0	next
conjunction	positive	30	T_green	hit	J	12846	2	6453470	1	13001	1	0	next
conjunction	positive	15	T_green	hit	J	5871	2	6491805	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	18220	2	6523141	1	18334	1	0	next
conjunction	positive	30	T_green	hit	J	9270	2	6566810	1	9334	1	0	next
conjunction	positive	5	T_green	incorrect	F	9642	2	6601479	1	9834	1	0	next
conjunction	negative	5	Null	hit	F	9031	2	6636648	1	9167	1	0	next
conjunction	negative	1	Null	hit	F	9411	2	6671150	1	9501	1	0	next
conjunction	positive	1	T_green	hit	J	8656	2	6705986	1	8834	1	0	next
conjunction	positive	5	T_green	hit	J	8410	2	6740155	1	8501	1	0	next
conjunction	positive	30	T_green	hit	J	6415	2	6773990	1	6500	1	0	next
conjunction	positive	15	T_green	hit	J	9139	2	6805826	1	9334	1	0	next
conjunction	positive	30	T_green	incorrect	F	20875	2	6840494	1	21001	1	0	next
conjunction	positive	5	T_green	hit	J	7176	2	6886831	1	7334	1	0	next
conjunction	positive	5	T_green	hit	J	10346	2	6919500	1	10501	1	0	next
conjunction	negative	1	Null	hit	F	9554	2	6955335	1	9667	1	0	next
conjunction	negative	1	Null	hit	F	12954	2	6990337	1	13001	1	0	next
conjunction	negative	5	Null	hit	F	17177	2	7028673	1	17334	1	0	next
conjunction	positive	5	T_green	incorrect	F	6348	2	7071343	1	6500	1	0	next
conjunction	negative	5	Null	hit	F	10676	2	7103178	1	10834	1	0	next
conjunction	positive	15	T_green	hit	J	25384	2	7139347	1	25502	1	0	next
conjunction	positive	1	T_green	hit	J	5753	2	7190184	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	8825	2	7221352	1	9000	1	0	next
conjunction	positive	5	T_green	hit	J	14171	2	7255688	1	14334	1	0	next
conjunction	positive	15	T_green	hit	J	5699	2	7295357	1	5834	1	0	next
conjunction	negative	1	Null	hit	F	9096	2	7326526	1	9167	1	0	next
conjunction	positive	5	T_green	hit	J	5951	2	7361028	1	6000	1	0	next
conjunction	positive	1	T_green	hit	J	5016	2	7392363	1	5167	1	0	next
conjunction	negative	1	Null	hit	F	7957	2	7422865	1	8001	1	0	next
conjunction	negative	1	Null	hit	F	9180	2	7456201	1	9334	1	0	next
conjunction	positive	1	T_green	hit	J	8110	2	7490870	1	8167	1	0	next
conjunction	positive	1	T_green	hit	J	9010	2	7524372	1	9167	1	0	next
conjunction	positive	15	T_green	hit	J	11152	2	7558874	1	11334	1	0	next
conjunction	positive	5	T_green	hit	J	10802	2	7595543	1	11001	1	0	next
conjunction	negative	5	Null	hit	F	10469	2	7631879	1	10667	1	0	next
conjunction	negative	15	Null	hit	F	25024	2	7667881	1	25168	1	0	next
conjunction	positive	1	T_green	hit	J	5564	2	7718384	1	5667	1	0	next
conjunction	positive	30	T_green	hit	J	5603	2	7749386	1	5667	1	0	next
conjunction	positive	1	T_green	hit	J	4840	2	7780388	1	5000	1	0	next
conjunction	negative	5	Null	hit	F	12748	2	7810723	1	12834	1	0	next
conjunction	positive	15	T_green	hit	J	16818	2	7848892	1	17001	1	0	next
conjunction	negative	5	Null	hit	F	7125	2	7891229	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	12545	2	7923731	1	12667	1	0	next
conjunction	negative	15	Null	hit	F	20619	2	7961733	1	20668	1	0	next
conjunction	negative	5	Null	hit	F	7901	2	8007736	1	8000	1	0	next
conjunction	positive	1	T_green	hit	J	6565	2	8041072	1	6667	1	0	next
conjunction	negative	1	Null	hit	F	7362	2	8073074	1	7501	1	0	next
conjunction	negative	5	Null	hit	F	8610	2	8105909	1	8667	1	0	next
conjunction	negative	15	Null	hit	F	21968	2	8139911	1	22168	1	0	next
conjunction	positive	1	T_green	hit	J	10464	2	8187414	1	10501	1	0	next
conjunction	negative	1	Null	hit	F	6471	2	8223250	1	6667	1	0	next
conjunction	positive	15	T_green	hit	J	14629	2	8255252	1	14668	1	0	next
conjunction	positive	1	T_green	hit	J	5026	2	8295254	1	5167	1	0	next
conjunction	positive	15	T_green	hit	J	4926	2	8325756	1	5000	1	0	next
conjunction	positive	30	T_green	hit	J	34911	2	8356092	1	35002	1	0	next
conjunction	negative	1	Null	hit	F	7054	2	8416429	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	7837	2	8448931	1	8001	1	0	next
conjunction	negative	30	Null	hit	F	30663	2	8482266	1	30835	1	0	next
conjunction	positive	15	T_green	hit	J	10653	2	8538437	1	10834	1	0	next
conjunction	positive	30	T_green	hit	J	17203	2	8574606	1	17334	1	0	next
conjunction	positive	30	T_green	hit	J	10059	2	8617275	1	10167	1	0	next
conjunction	positive	30	T_green	hit	J	6074	2	8652777	1	6167	1	0	next
conjunction	negative	5	Null	hit	F	8975	2	8684279	1	9167	1	0	next
conjunction	negative	5	Null	hit	F	9190	2	8718782	1	9334	1	0	next
conjunction	positive	30	T_green	hit	J	16286	2	8753451	1	16334	1	0	next
conjunction	negative	30	Null	hit	F	23578	2	8795120	1	23668	1	0	next
conjunction	positive	15	T_green	incorrect	F	8975	2	8844123	1	9167	1	0	next
conjunction	positive	15	T_green	hit	J	17190	2	8878625	1	17334	1	0	next
conjunction	positive	15	T_green	hit	J	8603	2	8921295	1	8667	1	0	next
conjunction	negative	5	Null	hit	F	13642	2	8955297	1	13834	1	0	next
conjunction	negative	15	Null	hit	F	20393	2	8994466	1	20501	1	0	next
conjunction	positive	15	T_green	hit	J	20799	2	9040302	1	20835	1	0	next
conjunction	negative	15	Null	hit	F	14312	2	9086472	1	14501	1	0	next
conjunction	negative	5	Null	hit	F	8557	2	9126308	1	8667	1	0	next
conjunction	negative	15	Null	hit	F	14556	2	9160310	1	14668	1	0	next
conjunction	negative	30	Null	hit	F	26714	2	9200313	1	26835	1	0	next
conjunction	negative	30	Null	hit	F	21426	2	9252483	1	21501	1	0	next
conjunction	negative	15	Null	hit	F	14110	2	9299319	1	14168	1	0	next
conjunction	negative	30	Null	hit	F	21329	2	9338821	1	21501	1	0	next
conjunction	negative	5	Null	hit	F	7771	2	9385658	1	7834	1	0	next
conjunction	negative	30	Null	hit	F	22606	2	9418827	1	22668	1	0	next
conjunction	negative	15	Null	hit	F	9485	2	9466830	1	9667	1	0	next
conjunction	negative	30	Null	hit	F	12081	2	9501832	1	12167	1	0	next
conjunction	negative	15	Null	hit	F	7539	2	9539334	1	7667	1	0	next
conjunction	negative	30	Null	hit	F	8939	2	9572336	1	9001	1	0	next
conjunction	negative	30	Null	hit	F	20362	2	9606672	1	20501	1	0	next
conjunction	negative	15	Null	hit	F	7490	2	9652508	1	7667	1	0	next
conjunction	negative	30	Null	hit	F	7928	2	9685510	1	8001	1	0	next
conjunction	negative	30	Null	hit	F	21280	2	10239213	1	21335	1	0	next
conjunction	positive	5	T_green	hit	J	13173	2	10285882	1	13334	1	0	next
conjunction	negative	15	Null	hit	F	13542	2	10324551	1	13668	1	0	next
conjunction	negative	1	Null	hit	F	8301	2	10363554	1	8334	1	0	next
conjunction	positive	1	T_green	hit	J	6154	2	10397223	1	6334	1	0	next
conjunction	positive	30	T_green	hit	J	17046	2	10428891	1	17168	1	0	next
conjunction	negative	5	Null	hit	F	6861	2	10471394	1	7000	1	0	next
conjunction	negative	1	Null	hit	F	8608	2	10503730	1	8667	1	0	next
conjunction	positive	5	T_green	hit	J	5329	2	10537732	1	5500	1	0	next
conjunction	positive	30	T_green	hit	J	24415	2	10568567	1	24502	1	0	next
conjunction	negative	1	Null	hit	F	8980	2	10618404	1	9167	1	0	next
conjunction	positive	1	T_green	hit	J	9998	2	10652906	1	10167	1	0	next
conjunction	positive	1	T_green	hit	J	13854	2	10688408	1	14001	1	0	next
conjunction	positive	5	T_green	hit	J	7164	2	10727744	1	7334	1	0	next
conjunction	positive	30	T_green	hit	J	13372	2	10760413	1	13501	1	0	next
conjunction	positive	1	T_green	hit	J	4937	2	10799249	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	6125	2	10829584	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	4065	2	10861086	1	4167	1	0	next
conjunction	negative	15	Null	hit	F	15520	2	10890588	1	15668	1	0	next
conjunction	negative	30	Null	hit	F	25560	2	10931590	1	25668	1	0	next
conjunction	positive	1	T_green	hit	J	6399	2	10982594	1	6500	1	0	next
conjunction	positive	1	T_green	hit	J	4644	2	11014429	1	4834	1	0	next
conjunction	negative	1	Null	incorrect	J	5835	2	11044598	1	6000	1	0	next
conjunction	negative	1	Null	hit	F	4577	2	11075933	1	4667	1	0	next
conjunction	negative	5	Null	hit	F	12346	2	11105935	1	12501	1	0	next
conjunction	negative	15	Null	hit	F	15464	2	11143771	1	15501	1	0	next
conjunction	negative	30	Null	hit	F	27431	2	11184607	1	27502	1	0	next
conjunction	negative	1	Null	hit	F	10593	2	11237443	1	10667	1	0	next
conjunction	negative	15	Null	hit	F	13633	2	11273446	1	13834	1	0	next
conjunction	positive	5	T_green	hit	J	9184	2	11312615	1	9334	1	0	next
conjunction	negative	30	Null	hit	F	9240	2	11347284	1	9334	1	0	next
conjunction	negative	1	Null	hit	F	6890	2	11381953	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	9915	2	11414288	1	10001	1	0	next
conjunction	negative	30	Null	hit	F	13461	2	11449624	1	13501	1	0	next
conjunction	negative	5	Null	hit	F	8065	2	11488459	1	8167	1	0	next
conjunction	positive	1	T_green	hit	J	8164	2	11521962	1	8334	1	0	next
conjunction	negative	5	Null	hit	F	6816	2	11555630	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	9359	2	11587966	1	9501	1	0	next
conjunction	negative	5	Null	hit	F	7168	2	11622801	1	7334	1	0	next
conjunction	negative	30	Null	incorrect	J	8898	2	11655470	1	9001	1	0	next
conjunction	negative	5	Null	hit	F	7042	2	11689806	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	6383	2	11722308	1	6500	1	0	next
conjunction	positive	30	T_green	incorrect	F	24628	2	11754143	1	24668	1	0	next
conjunction	positive	1	T_green	hit	J	9024	2	11804146	1	9167	1	0	next
conjunction	negative	15	Null	hit	F	16286	2	11838649	1	16334	1	0	next
conjunction	negative	15	Null	hit	F	7576	2	11880318	1	7667	1	0	next
conjunction	positive	1	T_green	hit	J	6093	2	11913320	1	6167	1	0	next
conjunction	positive	1	T_green	hit	J	4511	2	11944822	1	4667	1	0	next
conjunction	positive	15	T_green	hit	J	6351	2	11974824	1	6500	1	0	next
conjunction	positive	30	T_green	hit	J	4598	2	12006659	1	4667	1	0	next
conjunction	negative	1	Null	hit	F	7078	2	12036661	1	7167	1	0	next
conjunction	negative	5	Null	hit	F	6735	2	12069163	1	6834	1	0	next
conjunction	negative	30	Null	hit	F	31365	2	12101332	1	31502	1	0	next
conjunction	negative	1	Null	hit	F	7972	2	12158169	1	8167	1	0	next
conjunction	negative	5	Null	hit	F	7750	2	12191671	1	7834	1	0	next
conjunction	negative	30	Null	hit	F	20500	2	12224840	1	20668	1	0	next
conjunction	positive	30	T_green	incorrect	F	8100	2	12270843	1	8167	1	0	next
conjunction	negative	5	Null	hit	F	10279	2	12304345	1	10334	1	0	next
conjunction	positive	15	T_green	incorrect	F	8850	2	12340014	1	9001	1	0	next
conjunction	negative	5	Null	hit	F	7158	2	12374350	1	7334	1	0	next
conjunction	negative	30	Null	hit	F	31290	2	12407018	1	31335	1	0	next
conjunction	positive	5	T_green	hit	J	8057	2	12463689	1	8167	1	0	next
conjunction	negative	30	Null	hit	F	19037	2	12497191	1	19168	1	0	next
conjunction	negative	5	Null	hit	F	11016	2	12541694	1	11167	1	0	next
conjunction	positive	15	T_green	hit	J	10514	2	12578196	1	10667	1	0	next
conjunction	positive	30	T_green	hit	J	15156	2	12614198	1	15334	1	0	next
conjunction	negative	5	Null	hit	F	6165	2	12654868	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	5695	2	12686536	1	5834	1	0	next
conjunction	negative	30	Null	hit	F	21251	2	12717705	1	21335	1	0	next
conjunction	negative	30	Null	hit	F	16663	2	12764375	1	16835	1	0	next
conjunction	positive	1	T_green	hit	J	5692	2	12806544	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	7646	2	12837713	1	7834	1	0	next
conjunction	positive	30	T_green	hit	J	17357	2	12870881	1	17501	1	0	next
conjunction	positive	30	T_green	hit	J	16761	2	12913718	1	16834	1	0	next
conjunction	positive	30	T_green	hit	J	15873	2	12955887	1	16001	1	0	next
conjunction	positive	5	T_green	hit	J	5416	2	12997223	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	11065	2	13028058	1	11167	1	0	next
conjunction	positive	5	T_green	incorrect	F	8645	2	13064561	1	8834	1	0	next
conjunction	positive	1	T_green	hit	J	9676	2	13098729	1	9834	1	0	next
conjunction	positive	15	T_green	hit	J	7308	2	13133898	1	7501	1	0	next
conjunction	negative	5	Null	hit	F	8713	2	13166734	1	8834	1	0	next
conjunction	negative	1	Null	hit	F	7667	2	13200903	1	7834	1	0	next
conjunction	negative	15	Null	hit	F	16578	2	13234072	1	16668	1	0	next
conjunction	positive	1	T_green	hit	J	7056	2	13276074	1	7167	1	0	next
conjunction	positive	1	T_green	hit	J	4795	2	13308576	1	4834	1	0	next
conjunction	negative	30	Null	hit	F	24228	2	13338745	1	24335	1	0	next
conjunction	positive	5	T_green	hit	J	17119	2	13388415	1	17168	1	0	next
conjunction	positive	30	T_green	hit	J	22295	2	13430917	1	22335	1	0	next
conjunction	negative	1	Null	hit	F	8388	2	13478587	1	8501	1	0	next
conjunction	positive	15	T_green	hit	J	21434	2	13512423	1	21501	1	0	next
conjunction	negative	1	Null	hit	F	6119	2	13559259	1	6167	1	0	next
conjunction	positive	15	T_green	hit	J	8694	2	13590761	1	8834	1	0	next
conjunction	positive	5	T_green	hit	J	8927	2	13624930	1	9001	1	0	next
conjunction	positive	15	T_green	hit	J	5955	2	13659265	1	6000	1	0	next
conjunction	negative	5	Null	hit	F	12219	2	13690601	1	12334	1	0	next
conjunction	negative	1	Null	hit	F	7832	2	13728270	1	8001	1	0	next
conjunction	positive	5	T_green	hit	J	8733	2	13761605	1	8834	1	0	next
conjunction	positive	30	T_green	hit	J	11686	2	13795774	1	11834	1	0	next
conjunction	negative	30	Null	hit	F	25244	2	13832943	1	25335	1	0	next
conjunction	positive	15	T_green	hit	J	12809	2	13883613	1	13001	1	0	next
conjunction	negative	30	Null	hit	F	18478	2	13921949	1	18668	1	0	next
